datetime,date,year,statut,slot_index,load_mw
2004-01-01 00:00:00,2004-01-01,2004,Définitives,0,56721
2004-01-01 00:30:00,2004-01-01,2004,Définitives,1,55724
2004-01-01 01:00:00,2004-01-01,2004,Définitives,2,55414
2004-01-01 01:30:00,2004-01-01,2004,Définitives,3,54927
2004-01-01 02:00:00,2004-01-01,2004,Définitives,4,54327
2004-01-01 02:30:00,2004-01-01,2004,Définitives,5,54157
2004-01-01 03:00:00,2004-01-01,2004,Définitives,6,54057
2004-01-01 03:30:00,2004-01-01,2004,Définitives,7,54122
2004-01-01 04:00:00,2004-01-01,2004,Définitives,8,53552
2004-01-01 04:30:00,2004-01-01,2004,Définitives,9,53620
2004-01-01 05:00:00,2004-01-01,2004,Définitives,10,64208
2004-01-01 05:30:00,2004-01-01,2004,Définitives,11,54217
2004-01-01 06:00:00,2004-01-01,2004,Définitives,12,55183
2004-01-01 06:30:00,2004-01-01,2004,Définitives,13,56330
2004-01-01 07:00:00,2004-01-01,2004,Définitives,14,57282
2004-01-01 07:30:00,2004-01-01,2004,Définitives,15,58396
2004-01-01 08:00:00,2004-01-01,2004,Définitives,16,59201
2004-01-01 08:30:00,2004-01-01,2004,Définitives,17,60758
2004-01-01 09:00:00,2004-01-01,2004,Définitives,18,62239
2004-01-01 09:30:00,2004-01-01,2004,Définitives,19,61126
2004-01-01 10:00:00,2004-01-01,2004,Définitives,20,60049
2004-01-01 10:30:00,2004-01-01,2004,Définitives,21,62523
2004-01-01 11:00:00,2004-01-01,2004,Définitives,22,59122
2004-01-01 11:30:00,2004-01-01,2004,Définitives,23,57634
2004-01-01 12:00:00,2004-01-01,2004,Définitives,24,57234
2004-01-01 12:30:00,2004-01-01,2004,Définitives,25,56850
2004-01-01 13:00:00,2004-01-01,2004,Définitives,26,57009
2004-01-01 13:30:00,2004-01-01,2004,Définitives,27,57648
2004-01-01 14:00:00,2004-01-01,2004,Définitives,28,59956
2004-01-01 14:30:00,2004-01-01,2004,Définitives,29,61991
2004-01-01 15:00:00,2004-01-01,2004,Définitives,30,63164
2004-01-01 15:30:00,2004-01-01,2004,Définitives,31,64071
2004-01-01 16:00:00,2004-01-01,2004,Définitives,32,62925
2004-01-01 16:30:00,2004-01-01,2004,Définitives,33,64118
2004-01-01 17:00:00,2004-01-01,2004,Définitives,34,64051
2004-01-01 17:30:00,2004-01-01,2004,Définitives,35,63543
2004-01-01 18:00:00,2004-01-01,2004,Définitives,36,62740
2004-01-01 18:30:00,2004-01-01,2004,Définitives,37,61098
2004-01-01 19:00:00,2004-01-01,2004,Définitives,38,59918
2004-01-01 19:30:00,2004-01-01,2004,Définitives,39,61158
2004-01-01 20:00:00,2004-01-01,2004,Définitives,40,62201
2004-01-01 20:30:00,2004-01-01,2004,Définitives,41,60906
2004-01-01 21:00:00,2004-01-01,2004,Définitives,42,60043
2004-01-01 21:30:00,2004-01-01,2004,Définitives,43,63113
2004-01-01 22:00:00,2004-01-01,2004,Définitives,44,62847
