datetime,date,year,statut,slot_index,load_mw
2000-01-01 00:00:00,2000-01-01,2000,,0,43980
2000-01-01 00:30:00,2000-01-01,2000,,1,43017
2000-01-01 01:00:00,2000-01-01,2000,,2,42358
2000-01-01 01:30:00,2000-01-01,2000,,3,41753
2000-01-01 02:00:00,2000-01-01,2000,,4,40876
2000-01-01 02:30:00,2000-01-01,2000,,5,40629
2000-01-01 03:00:00,2000-01-01,2000,,6,40453
2000-01-01 03:30:00,2000-01-01,2000,,7,40252
2000-01-01 04:00:00,2000-01-01,2000,,8,40240
2000-01-01 04:30:00,2000-01-01,2000,,9,40134
2000-01-01 05:00:00,2000-01-01,2000,,10,50732
2000-01-01 05:30:00,2000-01-01,2000,,11,40619
2000-01-01 06:00:00,2000-01-01,2000,,12,41255
2000-01-01 06:30:00,2000-01-01,2000,,13,42148
2000-01-01 07:00:00,2000-01-01,2000,,14,42910
2000-01-01 07:30:00,2000-01-01,2000,,15,43905
2000-01-01 08:00:00,2000-01-01,2000,,16,44574
2000-01-01 08:30:00,2000-01-01,2000,,17,45830
2000-01-01 09:00:00,2000-01-01,2000,,18,47317
2000-01-01 09:30:00,2000-01-01,2000,,19,46390
2000-01-01 10:00:00,2000-01-01,2000,,20,45146
2000-01-01 10:30:00,2000-01-01,2000,,21,49456
2000-01-01 11:00:00,2000-01-01,2000,,22,44527
2000-01-01 11:30:00,2000-01-01,2000,,23,43340
2000-01-01 12:00:00,2000-01-01,2000,,24,42975
2000-01-01 12:30:00,2000-01-01,2000,,25,42513
2000-01-01 13:00:00,2000-01-01,2000,,26,42585
2000-01-01 13:30:00,2000-01-01,2000,,27,43106
2000-01-01 14:00:00,2000-01-01,2000,,28,45209
2000-01-01 14:30:00,2000-01-01,2000,,29,47197
2000-01-01 15:00:00,2000-01-01,2000,,30,48290
2000-01-01 15:30:00,2000-01-01,2000,,31,48827
2000-01-01 16:00:00,2000-01-01,2000,,32,49924
2000-01-01 16:30:00,2000-01-01,2000,,33,49056
2000-01-01 17:00:00,2000-01-01,2000,,34,48768
2000-01-01 17:30:00,2000-01-01,2000,,35,48825
2000-01-01 18:00:00,2000-01-01,2000,,36,48213
2000-01-01 18:30:00,2000-01-01,2000,,37,47195
2000-01-01 19:00:00,2000-01-01,2000,,38,46416
2000-01-01 19:30:00,2000-01-01,2000,,39,47751
2000-01-01 20:00:00,2000-01-01,2000,,40,48976
2000-01-01 20:30:00,2000-01-01,2000,,41,48191
2000-01-01 21:00:00,2000-01-01,2000,,42,47633
2000-01-01 21:30:00,2000-01-01,2000,,43,50018
2000-01-01 22:00:00,2000-01-01,2000,,44,49493
2000-01-01 22:30:00,2000-01-01,2000,,45,47840
2000-01-01 23:00:00,2000-01-01,2000,,46,46517
2000-01-01 23:30:00,2000-01-01,2000,,47,45069
2000-01-02 00:00:00,2000-01-02,2000,,0,40563
2000-01-02 00:30:00,2000-01-02,2000,,1,40057
2000-01-02 01:00:00,2000-01-02,2000,,2,40069
2000-01-02 01:30:00,2000-01-02,2000,,3,40020
2000-01-02 02:00:00,2000-01-02,2000,,4,40034
2000-01-02 02:30:00,2000-01-02,2000,,5,40167
2000-01-02 03:00:00,2000-01-02,2000,,6,40670
2000-01-02 03:30:00,2000-01-02,2000,,7,41115
2000-01-02 04:00:00,2000-01-02,2000,,8,41598
2000-01-02 04:30:00,2000-01-02,2000,,9,42289
2000-01-02 05:00:00,2000-01-02,2000,,10,46686
2000-01-02 05:30:00,2000-01-02,2000,,11,43650
2000-01-02 06:00:00,2000-01-02,2000,,12,44985
2000-01-02 06:30:00,2000-01-02,2000,,13,45917
2000-01-02 07:00:00,2000-01-02,2000,,14,46725
2000-01-02 07:30:00,2000-01-02,2000,,15,47221
2000-01-02 08:00:00,2000-01-02,2000,,16,47387
2000-01-02 08:30:00,2000-01-02,2000,,17,48498
2000-01-02 09:00:00,2000-01-02,2000,,18,49592
2000-01-02 09:30:00,2000-01-02,2000,,19,48128
2000-01-02 10:00:00,2000-01-02,2000,,20,46593
2000-01-02 10:30:00,2000-01-02,2000,,21,44935
2000-01-02 11:00:00,2000-01-02,2000,,22,45489
2000-01-02 11:30:00,2000-01-02,2000,,23,44077
2000-01-02 12:00:00,2000-01-02,2000,,24,43677
2000-01-02 12:30:00,2000-01-02,2000,,25,42950
2000-01-02 13:00:00,2000-01-02,2000,,26,42836
2000-01-02 13:30:00,2000-01-02,2000,,27,43419
2000-01-02 14:00:00,2000-01-02,2000,,28,45738
2000-01-02 14:30:00,2000-01-02,2000,,29,48259
2000-01-02 15:00:00,2000-01-02,2000,,30,50227
2000-01-02 15:30:00,2000-01-02,2000,,31,51103
2000-01-02 16:00:00,2000-01-02,2000,,32,45278
2000-01-02 16:30:00,2000-01-02,2000,,33,51554
2000-01-02 17:00:00,2000-01-02,2000,,34,51393
2000-01-02 17:30:00,2000-01-02,2000,,35,51373
2000-01-02 18:00:00,2000-01-02,2000,,36,50894
2000-01-02 18:30:00,2000-01-02,2000,,37,49656
2000-01-02 19:00:00,2000-01-02,2000,,38,48781
2000-01-02 19:30:00,2000-01-02,2000,,39,49763
2000-01-02 20:00:00,2000-01-02,2000,,40,50901
2000-01-02 20:30:00,2000-01-02,2000,,41,49581
2000-01-02 21:00:00,2000-01-02,2000,,42,49890
2000-01-02 21:30:00,2000-01-02,2000,,43,45250
2000-01-02 22:00:00,2000-01-02,2000,,44,44821
2000-01-02 22:30:00,2000-01-02,2000,,45,43384
2000-01-02 23:00:00,2000-01-02,2000,,46,42330
2000-01-02 23:30:00,2000-01-02,2000,,47,41332
2000-01-03 00:00:00,2000-01-03,2000,,0,43607
2000-01-03 00:30:00,2000-01-03,2000,,1,43778
2000-01-03 01:00:00,2000-01-03,2000,,2,45071
2000-01-03 01:30:00,2000-01-03,2000,,3,46208
2000-01-03 02:00:00,2000-01-03,2000,,4,48022
2000-01-03 02:30:00,2000-01-03,2000,,5,50352
2000-01-03 03:00:00,2000-01-03,2000,,6,53033
2000-01-03 03:30:00,2000-01-03,2000,,7,55415
2000-01-03 04:00:00,2000-01-03,2000,,8,57211
2000-01-03 04:30:00,2000-01-03,2000,,9,57851
2000-01-03 05:00:00,2000-01-03,2000,,10,48460
2000-01-03 05:30:00,2000-01-03,2000,,11,58482
2000-01-03 06:00:00,2000-01-03,2000,,12,59300
2000-01-03 06:30:00,2000-01-03,2000,,13,59601
2000-01-03 07:00:00,2000-01-03,2000,,14,59445
2000-01-03 07:30:00,2000-01-03,2000,,15,60102
2000-01-03 08:00:00,2000-01-03,2000,,16,59957
2000-01-03 08:30:00,2000-01-03,2000,,17,59454
2000-01-03 09:00:00,2000-01-03,2000,,18,60312
2000-01-03 09:30:00,2000-01-03,2000,,19,59850
2000-01-03 10:00:00,2000-01-03,2000,,20,59734
2000-01-03 10:30:00,2000-01-03,2000,,21,46748
2000-01-03 11:00:00,2000-01-03,2000,,22,59114
2000-01-03 11:30:00,2000-01-03,2000,,23,57979
2000-01-03 12:00:00,2000-01-03,2000,,24,57043
2000-01-03 12:30:00,2000-01-03,2000,,25,56587
2000-01-03 13:00:00,2000-01-03,2000,,26,56664
2000-01-03 13:30:00,2000-01-03,2000,,27,57486
2000-01-03 14:00:00,2000-01-03,2000,,28,59180
2000-01-03 14:30:00,2000-01-03,2000,,29,61855
2000-01-03 15:00:00,2000-01-03,2000,,30,62936
2000-01-03 15:30:00,2000-01-03,2000,,31,63755
2000-01-03 16:00:00,2000-01-03,2000,,32,47666
2000-01-03 16:30:00,2000-01-03,2000,,33,62999
2000-01-03 17:00:00,2000-01-03,2000,,34,61389
2000-01-03 17:30:00,2000-01-03,2000,,35,60083
2000-01-03 18:00:00,2000-01-03,2000,,36,58592
2000-01-03 18:30:00,2000-01-03,2000,,37,56319
2000-01-03 19:00:00,2000-01-03,2000,,38,54632
2000-01-03 19:30:00,2000-01-03,2000,,39,55564
2000-01-03 20:00:00,2000-01-03,2000,,40,56310
2000-01-03 20:30:00,2000-01-03,2000,,41,55300
2000-01-03 21:00:00,2000-01-03,2000,,42,54981
2000-01-03 21:30:00,2000-01-03,2000,,43,47719
2000-01-03 22:00:00,2000-01-03,2000,,44,47047
2000-01-03 22:30:00,2000-01-03,2000,,45,45571
2000-01-03 23:00:00,2000-01-03,2000,,46,44616
2000-01-03 23:30:00,2000-01-03,2000,,47,43669
2000-01-04 00:00:00,2000-01-04,2000,,0,48569
2000-01-04 00:30:00,2000-01-04,2000,,1,48378
2000-01-04 01:00:00,2000-01-04,2000,,2,49638
2000-01-04 01:30:00,2000-01-04,2000,,3,50673
2000-01-04 02:00:00,2000-01-04,2000,,4,53139
2000-01-04 02:30:00,2000-01-04,2000,,5,55819
2000-01-04 03:00:00,2000-01-04,2000,,6,59101
2000-01-04 03:30:00,2000-01-04,2000,,7,61066
2000-01-04 04:00:00,2000-01-04,2000,,8,61691
2000-01-04 04:30:00,2000-01-04,2000,,9,61581
2000-01-04 05:00:00,2000-01-04,2000,,10,53891
2000-01-04 05:30:00,2000-01-04,2000,,11,61612
2000-01-04 06:00:00,2000-01-04,2000,,12,61446
2000-01-04 06:30:00,2000-01-04,2000,,13,61536
2000-01-04 07:00:00,2000-01-04,2000,,14,61107
2000-01-04 07:30:00,2000-01-04,2000,,15,61579
2000-01-04 08:00:00,2000-01-04,2000,,16,61490
2000-01-04 08:30:00,2000-01-04,2000,,17,60609
2000-01-04 09:00:00,2000-01-04,2000,,18,61155
2000-01-04 09:30:00,2000-01-04,2000,,19,60717
2000-01-04 10:00:00,2000-01-04,2000,,20,60555
2000-01-04 10:30:00,2000-01-04,2000,,21,52199
2000-01-04 11:00:00,2000-01-04,2000,,22,59854
2000-01-04 11:30:00,2000-01-04,2000,,23,58784
2000-01-04 12:00:00,2000-01-04,2000,,24,58165
2000-01-04 12:30:00,2000-01-04,2000,,25,57601
2000-01-04 13:00:00,2000-01-04,2000,,26,57510
2000-01-04 13:30:00,2000-01-04,2000,,27,58234
2000-01-04 14:00:00,2000-01-04,2000,,28,59928
2000-01-04 14:30:00,2000-01-04,2000,,29,62126
2000-01-04 15:00:00,2000-01-04,2000,,30,62733
2000-01-04 15:30:00,2000-01-04,2000,,31,63697
2000-01-04 16:00:00,2000-01-04,2000,,32,52778
2000-01-04 16:30:00,2000-01-04,2000,,33,62651
2000-01-04 17:00:00,2000-01-04,2000,,34,60831
2000-01-04 17:30:00,2000-01-04,2000,,35,59739
2000-01-04 18:00:00,2000-01-04,2000,,36,58014
2000-01-04 18:30:00,2000-01-04,2000,,37,55956
2000-01-04 19:00:00,2000-01-04,2000,,38,54217
2000-01-04 19:30:00,2000-01-04,2000,,39,55131
2000-01-04 20:00:00,2000-01-04,2000,,40,55706
2000-01-04 20:30:00,2000-01-04,2000,,41,54616
2000-01-04 21:00:00,2000-01-04,2000,,42,53982
2000-01-04 21:30:00,2000-01-04,2000,,43,53008
2000-01-04 22:00:00,2000-01-04,2000,,44,52747
2000-01-04 22:30:00,2000-01-04,2000,,45,51222
2000-01-04 23:00:00,2000-01-04,2000,,46,50173
2000-01-04 23:30:00,2000-01-04,2000,,47,49062
2000-01-05 00:00:00,2000-01-05,2000,,0,47763
2000-01-05 00:30:00,2000-01-05,2000,,1,47914
2000-01-05 01:00:00,2000-01-05,2000,,2,49091
2000-01-05 01:30:00,2000-01-05,2000,,3,50452
2000-01-05 02:00:00,2000-01-05,2000,,4,52729
2000-01-05 02:30:00,2000-01-05,2000,,5,55870
2000-01-05 03:00:00,2000-01-05,2000,,6,59128
2000-01-05 03:30:00,2000-01-05,2000,,7,60990
2000-01-05 04:00:00,2000-01-05,2000,,8,62416
2000-01-05 04:30:00,2000-01-05,2000,,9,62488
2000-01-05 05:00:00,2000-01-05,2000,,10,52927
2000-01-05 05:30:00,2000-01-05,2000,,11,62649
2000-01-05 06:00:00,2000-01-05,2000,,12,62600
2000-01-05 06:30:00,2000-01-05,2000,,13,62431
2000-01-05 07:00:00,2000-01-05,2000,,14,62095
2000-01-05 07:30:00,2000-01-05,2000,,15,62213
2000-01-05 08:00:00,2000-01-05,2000,,16,62059
2000-01-05 08:30:00,2000-01-05,2000,,17,61029
2000-01-05 09:00:00,2000-01-05,2000,,18,61126
2000-01-05 09:30:00,2000-01-05,2000,,19,60743
2000-01-05 10:00:00,2000-01-05,2000,,20,60419
2000-01-05 10:30:00,2000-01-05,2000,,21,50889
2000-01-05 11:00:00,2000-01-05,2000,,22,59892
2000-01-05 11:30:00,2000-01-05,2000,,23,58791
2000-01-05 12:00:00,2000-01-05,2000,,24,58033
2000-01-05 12:30:00,2000-01-05,2000,,25,57626
2000-01-05 13:00:00,2000-01-05,2000,,26,57391
