datetime,date,year,statut,slot_index,load_mw
2018-01-01 00:00:00,2018-01-01,2018,Provisoires,0,51035
2018-01-01 00:30:00,2018-01-01,2018,Provisoires,1,50308
2018-01-01 01:00:00,2018-01-01,2018,Provisoires,2,50505
2018-01-01 01:30:00,2018-01-01,2018,Provisoires,3,50424
2018-01-01 02:00:00,2018-01-01,2018,Provisoires,4,51005
2018-01-01 02:30:00,2018-01-01,2018,Provisoires,5,50909
2018-01-01 03:00:00,2018-01-01,2018,Provisoires,6,51021
2018-01-01 03:30:00,2018-01-01,2018,Provisoires,7,51150
2018-01-01 04:00:00,2018-01-01,2018,Provisoires,8,50789
2018-01-01 04:30:00,2018-01-01,2018,Provisoires,9,50747
2018-01-01 05:00:00,2018-01-01,2018,Provisoires,10,59600
2018-01-01 05:30:00,2018-01-01,2018,Provisoires,11,51416
2018-01-01 06:00:00,2018-01-01,2018,Provisoires,12,52177
2018-01-01 06:30:00,2018-01-01,2018,Provisoires,13,53223
2018-01-01 07:00:00,2018-01-01,2018,Provisoires,14,54278
2018-01-01 07:30:00,2018-01-01,2018,Provisoires,15,55611
2018-01-01 08:00:00,2018-01-01,2018,Provisoires,16,56689
2018-01-01 08:30:00,2018-01-01,2018,Provisoires,17,57911
2018-01-01 09:00:00,2018-01-01,2018,Provisoires,18,59334
2018-01-01 09:30:00,2018-01-01,2018,Provisoires,19,58228
2018-01-01 10:00:00,2018-01-01,2018,Provisoires,20,57018
2018-01-01 10:30:00,2018-01-01,2018,Provisoires,21,57534
2018-01-01 11:00:00,2018-01-01,2018,Provisoires,22,55959
2018-01-01 11:30:00,2018-01-01,2018,Provisoires,23,54742
2018-01-01 12:00:00,2018-01-01,2018,Provisoires,24,54563
2018-01-01 12:30:00,2018-01-01,2018,Provisoires,25,54284
2018-01-01 13:00:00,2018-01-01,2018,Provisoires,26,54628
2018-01-01 13:30:00,2018-01-01,2018,Provisoires,27,55347
2018-01-01 14:00:00,2018-01-01,2018,Provisoires,28,57673
2018-01-01 14:30:00,2018-01-01,2018,Provisoires,29,59937
2018-01-01 15:00:00,2018-01-01,2018,Provisoires,30,61245
2018-01-01 15:30:00,2018-01-01,2018,Provisoires,31,62502
2018-01-01 16:00:00,2018-01-01,2018,Provisoires,32,57559
2018-01-01 16:30:00,2018-01-01,2018,Provisoires,33,62840
2018-01-01 17:00:00,2018-01-01,2018,Provisoires,34,62161
