datetime,date,year,statut,slot_index,load_mw
2020-01-01 00:00:00,2020-01-01,2020,Provisoires,0,56928
2020-01-01 00:30:00,2020-01-01,2020,Provisoires,1,56233
2020-01-01 01:00:00,2020-01-01,2020,Provisoires,2,56507
2020-01-01 01:30:00,2020-01-01,2020,Provisoires,3,56257
2020-01-01 02:00:00,2020-01-01,2020,Provisoires,4,56697
2020-01-01 02:30:00,2020-01-01,2020,Provisoires,5,56531
2020-01-01 03:00:00,2020-01-01,2020,Provisoires,6,56618
2020-01-01 03:30:00,2020-01-01,2020,Provisoires,7,56771
2020-01-01 04:00:00,2020-01-01,2020,Provisoires,8,56426
2020-01-01 04:30:00,2020-01-01,2020,Provisoires,9,56386
2020-01-01 05:00:00,2020-01-01,2020,Provisoires,10,65916
2020-01-01 05:30:00,2020-01-01,2020,Provisoires,11,57007
2020-01-01 06:00:00,2020-01-01,2020,Provisoires,12,57830
2020-01-01 06:30:00,2020-01-01,2020,Provisoires,13,58631
2020-01-01 07:00:00,2020-01-01,2020,Provisoires,14,59359
2020-01-01 07:30:00,2020-01-01,2020,Provisoires,15,60341
2020-01-01 08:00:00,2020-01-01,2020,Provisoires,16,61333
2020-01-01 08:30:00,2020-01-01,2020,Provisoires,17,62752
2020-01-01 09:00:00,2020-01-01,2020,Provisoires,18,63678
2020-01-01 09:30:00,2020-01-01,2020,Provisoires,19,62436
2020-01-01 10:00:00,2020-01-01,2020,Provisoires,20,61175
2020-01-01 10:30:00,2020-01-01,2020,Provisoires,21,63746
2020-01-01 11:00:00,2020-01-01,2020,Provisoires,22,60120
2020-01-01 11:30:00,2020-01-01,2020,Provisoires,23,58849
2020-01-01 12:00:00,2020-01-01,2020,Provisoires,24,58356
2020-01-01 12:30:00,2020-01-01,2020,Provisoires,25,57888
2020-01-01 13:00:00,2020-01-01,2020,Provisoires,26,58049
2020-01-01 13:30:00,2020-01-01,2020,Provisoires,27,58700
2020-01-01 14:00:00,2020-01-01,2020,Provisoires,28,61009
2020-01-01 14:30:00,2020-01-01,2020,Provisoires,29,62995
2020-01-01 15:00:00,2020-01-01,2020,Provisoires,30,64131
2020-01-01 15:30:00,2020-01-01,2020,Provisoires,31,65232
2020-01-01 16:00:00,2020-01-01,2020,Provisoires,32,63712
2020-01-01 16:30:00,2020-01-01,2020,Provisoires,33,65503
2020-01-01 17:00:00,2020-01-01,2020,Provisoires,34,64875
2020-01-01 17:30:00,2020-01-01,2020,Provisoires,35,63900
2020-01-01 18:00:00,2020-01-01,2020,Provisoires,36,62939
2020-01-01 18:30:00,2020-01-01,2020,Provisoires,37,61866
2020-01-01 19:00:00,2020-01-01,2020,Provisoires,38,60911
2020-01-01 19:30:00,2020-01-01,2020,Provisoires,39,61571
2020-01-01 20:00:00,2020-01-01,2020,Provisoires,40,63989
2020-01-01 20:30:00,2020-01-01,2020,Provisoires,41,63146
2020-01-01 21:00:00,2020-01-01,2020,Provisoires,42,63103
2020-01-01 21:30:00,2020-01-01,2020,Provisoires,43,63213
2020-01-01 22:00:00,2020-01-01,2020,Provisoires,44,62517
2020-01-01 22:30:00,2020-01-01,2020,Provisoires,45,60630
2020-01-01 23:00:00,2020-01-01,2020,Provisoires,46,59137
2020-01-01 23:30:00,2020-01-01,2020,Provisoires,47,57808
2020-01-02 00:00:00,2020-01-02,2020,Provisoires,0,54405
2020-01-02 00:30:00,2020-01-02,2020,Provisoires,1,54666
2020-01-02 01:00:00,2020-01-02,2020,Provisoires,2,56315
2020-01-02 01:30:00,2020-01-02,2020,Provisoires,3,57475
2020-01-02 02:00:00,2020-01-02,2020,Provisoires,4,59821
2020-01-02 02:30:00,2020-01-02,2020,Provisoires,5,61440
2020-01-02 03:00:00,2020-01-02,2020,Provisoires,6,63472
2020-01-02 03:30:00,2020-01-02,2020,Provisoires,7,65302
2020-01-02 04:00:00,2020-01-02,2020,Provisoires,8,66496
2020-01-02 04:30:00,2020-01-02,2020,Provisoires,9,67324
2020-01-02 05:00:00,2020-01-02,2020,Provisoires,10,61377
2020-01-02 05:30:00,2020-01-02,2020,Provisoires,11,68457
2020-01-02 06:00:00,2020-01-02,2020,Provisoires,12,69088
2020-01-02 06:30:00,2020-01-02,2020,Provisoires,13,69540
2020-01-02 07:00:00,2020-01-02,2020,Provisoires,14,69827
2020-01-02 07:30:00,2020-01-02,2020,Provisoires,15,70319
2020-01-02 08:00:00,2020-01-02,2020,Provisoires,16,71070
2020-01-02 08:30:00,2020-01-02,2020,Provisoires,17,71548
2020-01-02 09:00:00,2020-01-02,2020,Provisoires,18,71962
2020-01-02 09:30:00,2020-01-02,2020,Provisoires,19,70523
2020-01-02 10:00:00,2020-01-02,2020,Provisoires,20,69503
2020-01-02 10:30:00,2020-01-02,2020,Provisoires,21,59114
2020-01-02 11:00:00,2020-01-02,2020,Provisoires,22,68655
2020-01-02 11:30:00,2020-01-02,2020,Provisoires,23,67145
2020-01-02 12:00:00,2020-01-02,2020,Provisoires,24,66417
2020-01-02 12:30:00,2020-01-02,2020,Provisoires,25,65816
2020-01-02 13:00:00,2020-01-02,2020,Provisoires,26,65596
2020-01-02 13:30:00,2020-01-02,2020,Provisoires,27,65909
2020-01-02 14:00:00,2020-01-02,2020,Provisoires,28,67945
2020-01-02 14:30:00,2020-01-02,2020,Provisoires,29,69677
2020-01-02 15:00:00,2020-01-02,2020,Provisoires,30,70740
2020-01-02 15:30:00,2020-01-02,2020,Provisoires,31,71642
2020-01-02 16:00:00,2020-01-02,2020,Provisoires,32,58732
2020-01-02 16:30:00,2020-01-02,2020,Provisoires,33,71217
2020-01-02 17:00:00,2020-01-02,2020,Provisoires,34,69713
2020-01-02 17:30:00,2020-01-02,2020,Provisoires,35,67680
2020-01-02 18:00:00,2020-01-02,2020,Provisoires,36,65828
2020-01-02 18:30:00,2020-01-02,2020,Provisoires,37,64257
2020-01-02 19:00:00,2020-01-02,2020,Provisoires,38,63099
2020-01-02 19:30:00,2020-01-02,2020,Provisoires,39,63569
2020-01-02 20:00:00,2020-01-02,2020,Provisoires,40,65936
2020-01-02 20:30:00,2020-01-02,2020,Provisoires,41,65116
2020-01-02 21:00:00,2020-01-02,2020,Provisoires,42,64968
2020-01-02 21:30:00,2020-01-02,2020,Provisoires,43,58305
2020-01-02 22:00:00,2020-01-02,2020,Provisoires,44,57809
2020-01-02 22:30:00,2020-01-02,2020,Provisoires,45,56166
2020-01-02 23:00:00,2020-01-02,2020,Provisoires,46,55297
2020-01-02 23:30:00,2020-01-02,2020,Provisoires,47,54481
2020-01-03 00:00:00,2020-01-03,2020,Provisoires,0,54854
2020-01-03 00:30:00,2020-01-03,2020,Provisoires,1,54921
2020-01-03 01:00:00,2020-01-03,2020,Provisoires,2,56328
2020-01-03 01:30:00,2020-01-03,2020,Provisoires,3,57318
2020-01-03 02:00:00,2020-01-03,2020,Provisoires,4,59899
2020-01-03 02:30:00,2020-01-03,2020,Provisoires,5,61320
2020-01-03 03:00:00,2020-01-03,2020,Provisoires,6,63336
2020-01-03 03:30:00,2020-01-03,2020,Provisoires,7,64964
2020-01-03 04:00:00,2020-01-03,2020,Provisoires,8,65904
2020-01-03 04:30:00,2020-01-03,2020,Provisoires,9,66570
2020-01-03 05:00:00,2020-01-03,2020,Provisoires,10,62925
2020-01-03 05:30:00,2020-01-03,2020,Provisoires,11,67458
2020-01-03 06:00:00,2020-01-03,2020,Provisoires,12,67788
2020-01-03 06:30:00,2020-01-03,2020,Provisoires,13,68052
2020-01-03 07:00:00,2020-01-03,2020,Provisoires,14,67865
2020-01-03 07:30:00,2020-01-03,2020,Provisoires,15,68184
2020-01-03 08:00:00,2020-01-03,2020,Provisoires,16,68710
