datetime,date,year,statut,slot_index,load_mw
2022-01-01 00:00:00,2022-01-01,2022,Définitives,0,46281
2022-01-01 00:30:00,2022-01-01,2022,Définitives,1,45819
2022-01-01 01:00:00,2022-01-01,2022,Définitives,2,46059
2022-01-01 01:30:00,2022-01-01,2022,Définitives,3,46027
2022-01-01 02:00:00,2022-01-01,2022,Définitives,4,46589
2022-01-01 02:30:00,2022-01-01,2022,Définitives,5,46748
2022-01-01 03:00:00,2022-01-01,2022,Définitives,6,47267
2022-01-01 03:30:00,2022-01-01,2022,Définitives,7,47730
2022-01-01 04:00:00,2022-01-01,2022,Définitives,8,47947
2022-01-01 04:30:00,2022-01-01,2022,Définitives,9,48273
2022-01-01 05:00:00,2022-01-01,2022,Définitives,10,54043
2022-01-01 05:30:00,2022-01-01,2022,Définitives,11,49110
2022-01-01 06:00:00,2022-01-01,2022,Définitives,12,49704
2022-01-01 06:30:00,2022-01-01,2022,Définitives,13,50216
2022-01-01 07:00:00,2022-01-01,2022,Définitives,14,50639
2022-01-01 07:30:00,2022-01-01,2022,Définitives,15,51247
2022-01-01 08:00:00,2022-01-01,2022,Définitives,16,51866
2022-01-01 08:30:00,2022-01-01,2022,Définitives,17,52912
2022-01-01 09:00:00,2022-01-01,2022,Définitives,18,53433
2022-01-01 09:30:00,2022-01-01,2022,Définitives,19,51882
2022-01-01 10:00:00,2022-01-01,2022,Définitives,20,50394
2022-01-01 10:30:00,2022-01-01,2022,Définitives,21,52136
2022-01-01 11:00:00,2022-01-01,2022,Définitives,22,49062
2022-01-01 11:30:00,2022-01-01,2022,Définitives,23,47914
2022-01-01 12:00:00,2022-01-01,2022,Définitives,24,47332
2022-01-01 12:30:00,2022-01-01,2022,Définitives,25,46794
2022-01-01 13:00:00,2022-01-01,2022,Définitives,26,46853
2022-01-01 13:30:00,2022-01-01,2022,Définitives,27,47384
2022-01-01 14:00:00,2022-01-01,2022,Définitives,28,49767
2022-01-01 14:30:00,2022-01-01,2022,Définitives,29,52134
2022-01-01 15:00:00,2022-01-01,2022,Définitives,30,53668
2022-01-01 15:30:00,2022-01-01,2022,Définitives,31,54941
2022-01-01 16:00:00,2022-01-01,2022,Définitives,32,52267
2022-01-01 16:30:00,2022-01-01,2022,Définitives,33,55513
2022-01-01 17:00:00,2022-01-01,2022,Définitives,34,55052
2022-01-01 17:30:00,2022-01-01,2022,Définitives,35,54179
2022-01-01 18:00:00,2022-01-01,2022,Définitives,36,53394
2022-01-01 18:30:00,2022-01-01,2022,Définitives,37,52567
