datetime,date,year,statut,slot_index,load_mw
2013-01-01 00:00:00,2013-01-01,2013,Définitives,0,49861
2013-01-01 00:30:00,2013-01-01,2013,Définitives,1,49041
2013-01-01 01:00:00,2013-01-01,2013,Définitives,2,49022
2013-01-01 01:30:00,2013-01-01,2013,Définitives,3,48634
2013-01-01 02:00:00,2013-01-01,2013,Définitives,4,48924
2013-01-01 02:30:00,2013-01-01,2013,Définitives,5,48739
2013-01-01 03:00:00,2013-01-01,2013,Définitives,6,48709
2013-01-01 03:30:00,2013-01-01,2013,Définitives,7,48782
2013-01-01 04:00:00,2013-01-01,2013,Définitives,8,48390
2013-01-01 04:30:00,2013-01-01,2013,Définitives,9,48313
2013-01-01 05:00:00,2013-01-01,2013,Définitives,10,59674
2013-01-01 05:30:00,2013-01-01,2013,Définitives,11,48959
2013-01-01 06:00:00,2013-01-01,2013,Définitives,12,50170
2013-01-01 06:30:00,2013-01-01,2013,Définitives,13,50936
2013-01-01 07:00:00,2013-01-01,2013,Définitives,14,52016
2013-01-01 07:30:00,2013-01-01,2013,Définitives,15,53133
2013-01-01 08:00:00,2013-01-01,2013,Définitives,16,54068
2013-01-01 08:30:00,2013-01-01,2013,Définitives,17,55606
2013-01-01 09:00:00,2013-01-01,2013,Définitives,18,56973
2013-01-01 09:30:00,2013-01-01,2013,Définitives,19,55594
2013-01-01 10:00:00,2013-01-01,2013,Définitives,20,54211
2013-01-01 10:30:00,2013-01-01,2013,Définitives,21,57878
2013-01-01 11:00:00,2013-01-01,2013,Définitives,22,53734
2013-01-01 11:30:00,2013-01-01,2013,Définitives,23,52314
2013-01-01 12:00:00,2013-01-01,2013,Définitives,24,51811
2013-01-01 12:30:00,2013-01-01,2013,Définitives,25,51556
2013-01-01 13:00:00,2013-01-01,2013,Définitives,26,51793
2013-01-01 13:30:00,2013-01-01,2013,Définitives,27,52701
2013-01-01 14:00:00,2013-01-01,2013,Définitives,28,55491
2013-01-01 14:30:00,2013-01-01,2013,Définitives,29,58622
2013-01-01 15:00:00,2013-01-01,2013,Définitives,30,59848
2013-01-01 15:30:00,2013-01-01,2013,Définitives,31,61059
2013-01-01 16:00:00,2013-01-01,2013,Définitives,32,57756
2013-01-01 16:30:00,2013-01-01,2013,Définitives,33,61771
2013-01-01 17:00:00,2013-01-01,2013,Définitives,34,61611
2013-01-01 17:30:00,2013-01-01,2013,Définitives,35,60854
2013-01-01 18:00:00,2013-01-01,2013,Définitives,36,59978
2013-01-01 18:30:00,2013-01-01,2013,Définitives,37,58753
2013-01-01 19:00:00,2013-01-01,2013,Définitives,38,57722
2013-01-01 19:30:00,2013-01-01,2013,Définitives,39,58617
2013-01-01 20:00:00,2013-01-01,2013,Définitives,40,61450
2013-01-01 20:30:00,2013-01-01,2013,Définitives,41,60291
2013-01-01 21:00:00,2013-01-01,2013,Définitives,42,60074
2013-01-01 21:30:00,2013-01-01,2013,Définitives,43,57243
2013-01-01 22:00:00,2013-01-01,2013,Définitives,44,56661
2013-01-01 22:30:00,2013-01-01,2013,Définitives,45,54377
2013-01-01 23:00:00,2013-01-01,2013,Définitives,46,52640
2013-01-01 23:30:00,2013-01-01,2013,Définitives,47,50796
2013-01-02 00:00:00,2013-01-02,2013,Définitives,0,52001
2013-01-02 00:30:00,2013-01-02,2013,Définitives,1,52467
2013-01-02 01:00:00,2013-01-02,2013,Définitives,2,54217
2013-01-02 01:30:00,2013-01-02,2013,Définitives,3,55818
2013-01-02 02:00:00,2013-01-02,2013,Définitives,4,58477
2013-01-02 02:30:00,2013-01-02,2013,Définitives,5,60787
2013-01-02 03:00:00,2013-01-02,2013,Définitives,6,63300
2013-01-02 03:30:00,2013-01-02,2013,Définitives,7,65500
2013-01-02 04:00:00,2013-01-02,2013,Définitives,8,66850
2013-01-02 04:30:00,2013-01-02,2013,Définitives,9,67683
2013-01-02 05:00:00,2013-01-02,2013,Définitives,10,58522
2013-01-02 05:30:00,2013-01-02,2013,Définitives,11,68605
2013-01-02 06:00:00,2013-01-02,2013,Définitives,12,69361
2013-01-02 06:30:00,2013-01-02,2013,Définitives,13,69764
2013-01-02 07:00:00,2013-01-02,2013,Définitives,14,69824
2013-01-02 07:30:00,2013-01-02,2013,Définitives,15,70218
2013-01-02 08:00:00,2013-01-02,2013,Définitives,16,70727
2013-01-02 08:30:00,2013-01-02,2013,Définitives,17,70798
2013-01-02 09:00:00,2013-01-02,2013,Définitives,18,71066
2013-01-02 09:30:00,2013-01-02,2013,Définitives,19,69609
2013-01-02 10:00:00,2013-01-02,2013,Définitives,20,68982
2013-01-02 10:30:00,2013-01-02,2013,Définitives,21,55986
2013-01-02 11:00:00,2013-01-02,2013,Définitives,22,68402
2013-01-02 11:30:00,2013-01-02,2013,Définitives,23,66747
