datetime,date,year,statut,slot_index,load_mw
2015-01-01 00:00:00,2015-01-01,2015,Définitives,0,64838
2015-01-01 00:30:00,2015-01-01,2015,Définitives,1,64041
2015-01-01 01:00:00,2015-01-01,2015,Définitives,2,64379
2015-01-01 01:30:00,2015-01-01,2015,Définitives,3,64210
2015-01-01 02:00:00,2015-01-01,2015,Définitives,4,64469
2015-01-01 02:30:00,2015-01-01,2015,Définitives,5,64437
2015-01-01 03:00:00,2015-01-01,2015,Définitives,6,64559
2015-01-01 03:30:00,2015-01-01,2015,Définitives,7,64785
2015-01-01 04:00:00,2015-01-01,2015,Définitives,8,64281
2015-01-01 04:30:00,2015-01-01,2015,Définitives,9,64292
2015-01-01 05:00:00,2015-01-01,2015,Définitives,10,73481
2015-01-01 05:30:00,2015-01-01,2015,Définitives,11,64862
2015-01-01 06:00:00,2015-01-01,2015,Définitives,12,65353
2015-01-01 06:30:00,2015-01-01,2015,Définitives,13,65879
2015-01-01 07:00:00,2015-01-01,2015,Définitives,14,66180
2015-01-01 07:30:00,2015-01-01,2015,Définitives,15,66643
2015-01-01 08:00:00,2015-01-01,2015,Définitives,16,66901
2015-01-01 08:30:00,2015-01-01,2015,Définitives,17,67719
2015-01-01 09:00:00,2015-01-01,2015,Définitives,18,68547
2015-01-01 09:30:00,2015-01-01,2015,Définitives,19,66745
2015-01-01 10:00:00,2015-01-01,2015,Définitives,20,65090
2015-01-01 10:30:00,2015-01-01,2015,Définitives,21,71506
2015-01-01 11:00:00,2015-01-01,2015,Définitives,22,63891
2015-01-01 11:30:00,2015-01-01,2015,Définitives,23,62228
2015-01-01 12:00:00,2015-01-01,2015,Définitives,24,61554
2015-01-01 12:30:00,2015-01-01,2015,Définitives,25,61263
2015-01-01 13:00:00,2015-01-01,2015,Définitives,26,61469
2015-01-01 13:30:00,2015-01-01,2015,Définitives,27,62443
2015-01-01 14:00:00,2015-01-01,2015,Définitives,28,65700
2015-01-01 14:30:00,2015-01-01,2015,Définitives,29,68890
2015-01-01 15:00:00,2015-01-01,2015,Définitives,30,70497
2015-01-01 15:30:00,2015-01-01,2015,Définitives,31,71766
2015-01-01 16:00:00,2015-01-01,2015,Définitives,32,71505
2015-01-01 16:30:00,2015-01-01,2015,Définitives,33,72562
2015-01-01 17:00:00,2015-01-01,2015,Définitives,34,72184
2015-01-01 17:30:00,2015-01-01,2015,Définitives,35,71493
2015-01-01 18:00:00,2015-01-01,2015,Définitives,36,70440
2015-01-01 18:30:00,2015-01-01,2015,Définitives,37,69167
2015-01-01 19:00:00,2015-01-01,2015,Définitives,38,68044
2015-01-01 19:30:00,2015-01-01,2015,Définitives,39,68829
2015-01-01 20:00:00,2015-01-01,2015,Définitives,40,71485
2015-01-01 20:30:00,2015-01-01,2015,Définitives,41,70639
2015-01-01 21:00:00,2015-01-01,2015,Définitives,42,70442
2015-01-01 21:30:00,2015-01-01,2015,Définitives,43,71134
2015-01-01 22:00:00,2015-01-01,2015,Définitives,44,70856
2015-01-01 22:30:00,2015-01-01,2015,Définitives,45,68840
2015-01-01 23:00:00,2015-01-01,2015,Définitives,46,67315
2015-01-01 23:30:00,2015-01-01,2015,Définitives,47,65749
2015-01-02 00:00:00,2015-01-02,2015,Définitives,0,61412
2015-01-02 00:30:00,2015-01-02,2015,Définitives,1,61440
2015-01-02 01:00:00,2015-01-02,2015,Définitives,2,62683
2015-01-02 01:30:00,2015-01-02,2015,Définitives,3,63639
2015-01-02 02:00:00,2015-01-02,2015,Définitives,4,65452
2015-01-02 02:30:00,2015-01-02,2015,Définitives,5,66507
2015-01-02 03:00:00,2015-01-02,2015,Définitives,6,67796
2015-01-02 03:30:00,2015-01-02,2015,Définitives,7,69182
2015-01-02 04:00:00,2015-01-02,2015,Définitives,8,69597
2015-01-02 04:30:00,2015-01-02,2015,Définitives,9,70385
2015-01-02 05:00:00,2015-01-02,2015,Définitives,10,68908
2015-01-02 05:30:00,2015-01-02,2015,Définitives,11,71389
2015-01-02 06:00:00,2015-01-02,2015,Définitives,12,72218
2015-01-02 06:30:00,2015-01-02,2015,Définitives,13,72726
2015-01-02 07:00:00,2015-01-02,2015,Définitives,14,72886
2015-01-02 07:30:00,2015-01-02,2015,Définitives,15,73221
2015-01-02 08:00:00,2015-01-02,2015,Définitives,16,73650
2015-01-02 08:30:00,2015-01-02,2015,Définitives,17,74156
