datetime,date,year,statut,slot_index,load_mw
2017-01-01 00:00:00,2017-01-01,2017,Définitives,0,65338
2017-01-01 00:30:00,2017-01-01,2017,Définitives,1,64321
2017-01-01 01:00:00,2017-01-01,2017,Définitives,2,64364
2017-01-01 01:30:00,2017-01-01,2017,Définitives,3,63983
2017-01-01 02:00:00,2017-01-01,2017,Définitives,4,64041
2017-01-01 02:30:00,2017-01-01,2017,Définitives,5,63830
2017-01-01 03:00:00,2017-01-01,2017,Définitives,6,63871
2017-01-01 03:30:00,2017-01-01,2017,Définitives,7,64178
2017-01-01 04:00:00,2017-01-01,2017,Définitives,8,64197
2017-01-01 04:30:00,2017-01-01,2017,Définitives,9,64383
2017-01-01 05:00:00,2017-01-01,2017,Définitives,10,74981
2017-01-01 05:30:00,2017-01-01,2017,Définitives,11,65369
2017-01-01 06:00:00,2017-01-01,2017,Définitives,12,66393
2017-01-01 06:30:00,2017-01-01,2017,Définitives,13,67247
2017-01-01 07:00:00,2017-01-01,2017,Définitives,14,68103
2017-01-01 07:30:00,2017-01-01,2017,Définitives,15,68789
2017-01-01 08:00:00,2017-01-01,2017,Définitives,16,69539
2017-01-01 08:30:00,2017-01-01,2017,Définitives,17,70662
2017-01-01 09:00:00,2017-01-01,2017,Définitives,18,71755
2017-01-01 09:30:00,2017-01-01,2017,Définitives,19,70419
2017-01-01 10:00:00,2017-01-01,2017,Définitives,20,69027
2017-01-01 10:30:00,2017-01-01,2017,Définitives,21,72912
2017-01-01 11:00:00,2017-01-01,2017,Définitives,22,67781
2017-01-01 11:30:00,2017-01-01,2017,Définitives,23,66453
2017-01-01 12:00:00,2017-01-01,2017,Définitives,24,65955
2017-01-01 12:30:00,2017-01-01,2017,Définitives,25,65353
2017-01-01 13:00:00,2017-01-01,2017,Définitives,26,65187
2017-01-01 13:30:00,2017-01-01,2017,Définitives,27,65753
2017-01-01 14:00:00,2017-01-01,2017,Définitives,28,68106
2017-01-01 14:30:00,2017-01-01,2017,Définitives,29,70813
2017-01-01 15:00:00,2017-01-01,2017,Définitives,30,72701
2017-01-01 15:30:00,2017-01-01,2017,Définitives,31,73812
2017-01-01 16:00:00,2017-01-01,2017,Définitives,32,72682
2017-01-01 16:30:00,2017-01-01,2017,Définitives,33,74311
2017-01-01 17:00:00,2017-01-01,2017,Définitives,34,73881
2017-01-01 17:30:00,2017-01-01,2017,Définitives,35,72941
2017-01-01 18:00:00,2017-01-01,2017,Définitives,36,72018
2017-01-01 18:30:00,2017-01-01,2017,Définitives,37,70459
2017-01-01 19:00:00,2017-01-01,2017,Définitives,38,69305
2017-01-01 19:30:00,2017-01-01,2017,Définitives,39,69756
2017-01-01 20:00:00,2017-01-01,2017,Définitives,40,72537
2017-01-01 20:30:00,2017-01-01,2017,Définitives,41,71291
2017-01-01 21:00:00,2017-01-01,2017,Définitives,42,71248
2017-01-01 21:30:00,2017-01-01,2017,Définitives,43,72166
2017-01-01 22:00:00,2017-01-01,2017,Définitives,44,71790
2017-01-01 22:30:00,2017-01-01,2017,Définitives,45,69709
2017-01-01 23:00:00,2017-01-01,2017,Définitives,46,68048
2017-01-01 23:30:00,2017-01-01,2017,Définitives,47,66476
2017-01-02 00:00:00,2017-01-02,2017,Définitives,0,61728
2017-01-02 00:30:00,2017-01-02,2017,Définitives,1,61926
2017-01-02 01:00:00,2017-01-02,2017,Définitives,2,63220
2017-01-02 01:30:00,2017-01-02,2017,Définitives,3,64473
2017-01-02 02:00:00,2017-01-02,2017,Définitives,4,67113
2017-01-02 02:30:00,2017-01-02,2017,Définitives,5,69038
2017-01-02 03:00:00,2017-01-02,2017,Définitives,6,71148
2017-01-02 03:30:00,2017-01-02,2017,Définitives,7,73021
2017-01-02 04:00:00,2017-01-02,2017,Définitives,8,74289
2017-01-02 04:30:00,2017-01-02,2017,Définitives,9,75091
2017-01-02 05:00:00,2017-01-02,2017,Définitives,10,69329
2017-01-02 05:30:00,2017-01-02,2017,Définitives,11,76139
2017-01-02 06:00:00,2017-01-02,2017,Définitives,12,76995
2017-01-02 06:30:00,2017-01-02,2017,Définitives,13,77753
2017-01-02 07:00:00,2017-01-02,2017,Définitives,14,78293
2017-01-02 07:30:00,2017-01-02,2017,Définitives,15,79031
2017-01-02 08:00:00,2017-01-02,2017,Définitives,16,79774
2017-01-02 08:30:00,2017-01-02,2017,Définitives,17,79965
2017-01-02 09:00:00,2017-01-02,2017,Définitives,18,80395
2017-01-02 09:30:00,2017-01-02,2017,Définitives,19,78995
2017-01-02 10:00:00,2017-01-02,2017,Définitives,20,78169
2017-01-02 10:30:00,2017-01-02,2017,Définitives,21,66715
2017-01-02 11:00:00,2017-01-02,2017,Définitives,22,77765
2017-01-02 11:30:00,2017-01-02,2017,Définitives,23,76103
2017-01-02 12:00:00,2017-01-02,2017,Définitives,24,75446
2017-01-02 12:30:00,2017-01-02,2017,Définitives,25,74951
2017-01-02 13:00:00,2017-01-02,2017,Définitives,26,74981
2017-01-02 13:30:00,2017-01-02,2017,Définitives,27,75763
2017-01-02 14:00:00,2017-01-02,2017,Définitives,28,78119
2017-01-02 14:30:00,2017-01-02,2017,Définitives,29,80725
2017-01-02 15:00:00,2017-01-02,2017,Définitives,30,82196
2017-01-02 15:30:00,2017-01-02,2017,Définitives,31,83567
2017-01-02 16:00:00,2017-01-02,2017,Définitives,32,66207
2017-01-02 16:30:00,2017-01-02,2017,Définitives,33,82795
2017-01-02 17:00:00,2017-01-02,2017,Définitives,34,80850
2017-01-02 17:30:00,2017-01-02,2017,Définitives,35,78641
2017-01-02 18:00:00,2017-01-02,2017,Définitives,36,76518
2017-01-02 18:30:00,2017-01-02,2017,Définitives,37,74795
2017-01-02 19:00:00,2017-01-02,2017,Définitives,38,73286
2017-01-02 19:30:00,2017-01-02,2017,Définitives,39,73429
2017-01-02 20:00:00,2017-01-02,2017,Définitives,40,76235
2017-01-02 20:30:00,2017-01-02,2017,Définitives,41,75048
2017-01-02 21:00:00,2017-01-02,2017,Définitives,42,75058
2017-01-02 21:30:00,2017-01-02,2017,Définitives,43,65635
2017-01-02 22:00:00,2017-01-02,2017,Définitives,44,65359
2017-01-02 22:30:00,2017-01-02,2017,Définitives,45,63523
2017-01-02 23:00:00,2017-01-02,2017,Définitives,46,62530
2017-01-02 23:30:00,2017-01-02,2017,Définitives,47,61615
2017-01-03 00:00:00,2017-01-03,2017,Définitives,0,66338
2017-01-03 00:30:00,2017-01-03,2017,Définitives,1,66636
2017-01-03 01:00:00,2017-01-03,2017,Définitives,2,68584
2017-01-03 01:30:00,2017-01-03,2017,Définitives,3,70337
2017-01-03 02:00:00,2017-01-03,2017,Définitives,4,74309
2017-01-03 02:30:00,2017-01-03,2017,Définitives,5,77757
2017-01-03 03:00:00,2017-01-03,2017,Définitives,6,81033
2017-01-03 03:30:00,2017-01-03,2017,Définitives,7,82934
2017-01-03 04:00:00,2017-01-03,2017,Définitives,8,83606
2017-01-03 04:30:00,2017-01-03,2017,Définitives,9,83645
2017-01-03 05:00:00,2017-01-03,2017,Définitives,10,73263
2017-01-03 05:30:00,2017-01-03,2017,Définitives,11,84188
2017-01-03 06:00:00,2017-01-03,2017,Définitives,12,84357
2017-01-03 06:30:00,2017-01-03,2017,Définitives,13,84318
2017-01-03 07:00:00,2017-01-03,2017,Définitives,14,84093
2017-01-03 07:30:00,2017-01-03,2017,Définitives,15,84252
2017-01-03 08:00:00,2017-01-03,2017,Définitives,16,84308
2017-01-03 08:30:00,2017-01-03,2017,Définitives,17,83616
2017-01-03 09:00:00,2017-01-03,2017,Définitives,18,83616
2017-01-03 09:30:00,2017-01-03,2017,Définitives,19,82404
2017-01-03 10:00:00,2017-01-03,2017,Définitives,20,81626
2017-01-03 10:30:00,2017-01-03,2017,Définitives,21,70919
2017-01-03 11:00:00,2017-01-03,2017,Définitives,22,80788
2017-01-03 11:30:00,2017-01-03,2017,Définitives,23,79247
2017-01-03 12:00:00,2017-01-03,2017,Définitives,24,78751
2017-01-03 12:30:00,2017-01-03,2017,Définitives,25,78385
2017-01-03 13:00:00,2017-01-03,2017,Définitives,26,78515
2017-01-03 13:30:00,2017-01-03,2017,Définitives,27,79235
2017-01-03 14:00:00,2017-01-03,2017,Définitives,28,81875
2017-01-03 14:30:00,2017-01-03,2017,Définitives,29,85045
2017-01-03 15:00:00,2017-01-03,2017,Définitives,30,86734
2017-01-03 15:30:00,2017-01-03,2017,Définitives,31,88323
2017-01-03 16:00:00,2017-01-03,2017,Définitives,32,70474
2017-01-03 16:30:00,2017-01-03,2017,Définitives,33,87360
2017-01-03 17:00:00,2017-01-03,2017,Définitives,34,85218
2017-01-03 17:30:00,2017-01-03,2017,Définitives,35,82934
2017-01-03 18:00:00,2017-01-03,2017,Définitives,36,80439
2017-01-03 18:30:00,2017-01-03,2017,Définitives,37,78530
2017-01-03 19:00:00,2017-01-03,2017,Définitives,38,76960
2017-01-03 19:30:00,2017-01-03,2017,Définitives,39,77030
2017-01-03 20:00:00,2017-01-03,2017,Définitives,40,79450
2017-01-03 20:30:00,2017-01-03,2017,Définitives,41,78285
2017-01-03 21:00:00,2017-01-03,2017,Définitives,42,78410
2017-01-03 21:30:00,2017-01-03,2017,Définitives,43,70052
2017-01-03 22:00:00,2017-01-03,2017,Définitives,44,69756
2017-01-03 22:30:00,2017-01-03,2017,Définitives,45,68111
2017-01-03 23:00:00,2017-01-03,2017,Définitives,46,67301
2017-01-03 23:30:00,2017-01-03,2017,Définitives,47,66404
2017-01-04 00:00:00,2017-01-04,2017,Définitives,0,69539
2017-01-04 00:30:00,2017-01-04,2017,Définitives,1,69713
2017-01-04 01:00:00,2017-01-04,2017,Définitives,2,71606
2017-01-04 01:30:00,2017-01-04,2017,Définitives,3,73343
2017-01-04 02:00:00,2017-01-04,2017,Définitives,4,77081
2017-01-04 02:30:00,2017-01-04,2017,Définitives,5,80256
2017-01-04 03:00:00,2017-01-04,2017,Définitives,6,83302
2017-01-04 03:30:00,2017-01-04,2017,Définitives,7,85335
2017-01-04 04:00:00,2017-01-04,2017,Définitives,8,86029
2017-01-04 04:30:00,2017-01-04,2017,Définitives,9,85991
2017-01-04 05:00:00,2017-01-04,2017,Définitives,10,76718
2017-01-04 05:30:00,2017-01-04,2017,Définitives,11,86264
2017-01-04 06:00:00,2017-01-04,2017,Définitives,12,86322
2017-01-04 06:30:00,2017-01-04,2017,Définitives,13,86366
2017-01-04 07:00:00,2017-01-04,2017,Définitives,14,86179
2017-01-04 07:30:00,2017-01-04,2017,Définitives,15,86329
2017-01-04 08:00:00,2017-01-04,2017,Définitives,16,86363
2017-01-04 08:30:00,2017-01-04,2017,Définitives,17,85739
2017-01-04 09:00:00,2017-01-04,2017,Définitives,18,85731
2017-01-04 09:30:00,2017-01-04,2017,Définitives,19,84325
2017-01-04 10:00:00,2017-01-04,2017,Définitives,20,83633
2017-01-04 10:30:00,2017-01-04,2017,Définitives,21,74116
2017-01-04 11:00:00,2017-01-04,2017,Définitives,22,82866
2017-01-04 11:30:00,2017-01-04,2017,Définitives,23,80985
2017-01-04 12:00:00,2017-01-04,2017,Définitives,24,80474
2017-01-04 12:30:00,2017-01-04,2017,Définitives,25,79772
2017-01-04 13:00:00,2017-01-04,2017,Définitives,26,79568
2017-01-04 13:30:00,2017-01-04,2017,Définitives,27,79902
2017-01-04 14:00:00,2017-01-04,2017,Définitives,28,82126
2017-01-04 14:30:00,2017-01-04,2017,Définitives,29,84791
2017-01-04 15:00:00,2017-01-04,2017,Définitives,30,86141
2017-01-04 15:30:00,2017-01-04,2017,Définitives,31,87644
2017-01-04 16:00:00,2017-01-04,2017,Définitives,32,74540
2017-01-04 16:30:00,2017-01-04,2017,Définitives,33,86357
