date,temperature_2m,wind_speed_10m,direct_radiation,diffuse_radiation,cloud_cover,city
2025-12-21 00:00:00+00:00,9.802,8.766573,0.0,0.0,100.0,Paris
2025-12-21 01:00:00+00:00,9.652,7.0911775,0.0,0.0,100.0,Paris
2025-12-21 02:00:00+00:00,9.402,8.427383,0.0,0.0,100.0,Paris
2025-12-21 03:00:00+00:00,9.352,8.209263,0.0,0.0,100.0,Paris
2025-12-21 04:00:00+00:00,9.102,7.928177,0.0,0.0,100.0,Paris
2025-12-21 05:00:00+00:00,9.102,3.6,0.0,0.0,100.0,Paris
2025-12-21 06:00:00+00:00,9.752,6.8777895,0.0,0.0,100.0,Paris
2025-12-21 07:00:00+00:00,10.252,5.937272,0.0,0.0,100.0,Paris
2025-12-21 08:00:00+00:00,10.152,9.605998,0.0,0.0,100.0,Paris
2025-12-21 09:00:00+00:00,10.602,7.628263,2.3758678,28.68123,100.0,Paris
2025-12-21 10:00:00+00:00,11.102,10.931203,0.18118286,26.053387,100.0,Paris
2025-12-21 11:00:00+00:00,11.402,13.089354,2.5515022,50.110535,100.0,Paris
2025-12-21 12:00:00+00:00,11.852,14.934577,3.5784912,58.149906,100.0,Paris
2025-12-21 13:00:00+00:00,12.202,14.24163,2.4939728,51.325474,100.0,Paris
2025-12-21 14:00:00+00:00,12.702,12.7279215,3.748909,54.12146,100.0,Paris
2025-12-21 15:00:00+00:00,12.352,10.691453,0.08433914,24.60702,100.0,Paris
2025-12-21 16:00:00+00:00,12.302,12.371645,0.0,8.487655,100.0,Paris
2025-12-21 17:00:00+00:00,12.102,18.39878,0.0,0.0,100.0,Paris
2025-12-21 18:00:00+00:00,12.102,15.941944,0.0,0.0,100.0,Paris
2025-12-21 19:00:00+00:00,11.452,17.193533,0.0,0.0,100.0,Paris
2025-12-21 20:00:00+00:00,12.152,19.770523,0.0,0.0,100.0,Paris
2025-12-21 21:00:00+00:00,12.352,22.392462,0.0,0.0,100.0,Paris
2025-12-21 22:00:00+00:00,12.502,17.477621,0.0,0.0,100.0,Paris
2025-12-21 23:00:00+00:00,11.802,14.81259,0.0,0.0,100.0,Paris
2025-12-22 00:00:00+00:00,10.952,14.693999,0.0,0.0,100.0,Paris
2025-12-22 01:00:00+00:00,10.602,10.883676,0.0,0.0,100.0,Paris
2025-12-22 02:00:00+00:00,10.452,9.085988,0.0,0.0,100.0,Paris
2025-12-22 03:00:00+00:00,10.252,9.387651,0.0,0.0,100.0,Paris
2025-12-22 04:00:00+00:00,10.102,8.217153,0.0,0.0,100.0,Paris
2025-12-22 05:00:00+00:00,9.602,7.289445,0.0,0.0,100.0,Paris
2025-12-22 06:00:00+00:00,9.302,5.00128,0.0,0.0,100.0,Paris
2025-12-22 07:00:00+00:00,9.252,6.9153743,0.0,0.0,100.0,Paris
2025-12-22 08:00:00+00:00,9.102,6.4096174,0.0,0.0,100.0,Paris
2025-12-22 09:00:00+00:00,9.852,0.5091169,1.476244,26.108633,100.0,Paris
2025-12-22 10:00:00+00:00,10.402,4.6938257,14.548271,67.24185,100.0,Paris
2025-12-22 11:00:00+00:00,10.252,4.0249224,45.628273,100.97666,100.0,Paris
2025-12-22 12:00:00+00:00,10.352,8.12197,38.67154,107.161804,100.0,Paris
2025-12-22 13:00:00+00:00,10.802,9.793058,33.28389,102.71147,100.0,Paris
2025-12-22 14:00:00+00:00,11.102,6.297428,24.78395,86.520065,100.0,Paris
2025-12-22 15:00:00+00:00,10.502,9.360001,8.806171,53.69383,100.0,Paris
2025-12-22 16:00:00+00:00,10.302,9.3669195,1.7374935,17.552631,100.0,Paris
2025-12-22 17:00:00+00:00,10.502,9.3876505,0.0,0.0,100.0,Paris
2025-12-22 18:00:00+00:00,9.552,7.5685663,0.0,0.0,100.0,Paris
2025-12-22 19:00:00+00:00,9.002,7.172949,0.0,0.0,100.0,Paris
2025-12-22 20:00:00+00:00,9.052,8.557102,0.0,0.0,100.0,Paris
2025-12-22 21:00:00+00:00,9.102,9.659814,0.0,0.0,100.0,Paris
2025-12-22 22:00:00+00:00,8.652,9.957108,0.0,0.0,100.0,Paris
2025-12-22 23:00:00+00:00,7.752,5.495161,0.0,0.0,100.0,Paris
2025-12-23 00:00:00+00:00,8.202,11.212135,0.0,0.0,100.0,Paris
2025-12-23 01:00:00+00:00,8.152,4.8433046,0.0,0.0,100.0,Paris
2025-12-23 02:00:00+00:00,7.502,7.10031,0.0,0.0,100.0,Paris
2025-12-23 03:00:00+00:00,7.452,5.8603754,0.0,0.0,100.0,Paris
2025-12-23 04:00:00+00:00,6.702,6.489992,0.0,0.0,100.0,Paris
2025-12-23 05:00:00+00:00,6.152,4.1046314,0.0,0.0,100.0,Paris
2025-12-23 06:00:00+00:00,6.302,6.87779,0.0,0.0,100.0,Paris
2025-12-23 07:00:00+00:00,5.802,7.5685663,0.0,0.0,100.0,Paris
2025-12-23 08:00:00+00:00,4.702,6.9153743,0.0,0.0,100.0,Paris
2025-12-23 09:00:00+00:00,4.552,5.904439,8.983189,36.541504,100.0,Paris
2025-12-23 10:00:00+00:00,5.402,7.9932966,33.233208,77.685005,100.0,Paris
2025-12-23 11:00:00+00:00,5.052,10.233123,17.24247,84.41648,100.0,Paris
2025-12-23 12:00:00+00:00,5.152,11.681987,34.516792,105.1437,100.0,Paris
2025-12-23 13:00:00+00:00,5.502,10.44,30.186554,100.98628,100.0,Paris
2025-12-23 14:00:00+00:00,5.852,11.212135,15.201416,78.16278,100.0,Paris
2025-12-23 15:00:00+00:00,5.802,11.681987,11.650768,57.21497,100.0,Paris
2025-12-23 16:00:00+00:00,6.352,10.799999,0.114715576,13.002569,100.0,Paris
2025-12-23 17:00:00+00:00,6.002,11.720751,0.0,0.0,100.0,Paris
2025-12-23 18:00:00+00:00,5.252,14.8257065,0.0,0.0,100.0,Paris
2025-12-23 19:00:00+00:00,5.202,11.792404,0.0,0.0,100.0,Paris
2025-12-23 20:00:00+00:00,5.152,11.304229,0.0,0.0,100.0,Paris
2025-12-23 21:00:00+00:00,4.802,11.4862,0.0,0.0,100.0,Paris
2025-12-23 22:00:00+00:00,4.452,12.768586,0.0,0.0,100.0,Paris
2025-12-23 23:00:00+00:00,4.102,12.738099,0.0,0.0,52.0,Paris
2025-12-24 00:00:00+00:00,4.452,14.904173,0.0,0.0,1.0,Paris
2025-12-24 01:00:00+00:00,3.802,13.896187,0.0,0.0,0.0,Paris
2025-12-24 02:00:00+00:00,3.4520001,15.629971,0.0,0.0,0.0,Paris
2025-12-24 03:00:00+00:00,3.652,15.03835,0.0,0.0,0.0,Paris
2025-12-24 04:00:00+00:00,3.102,15.349684,0.0,0.0,2.0,Paris
2025-12-24 05:00:00+00:00,2.902,16.363178,0.0,0.0,1.0,Paris
2025-12-24 06:00:00+00:00,3.802,17.148247,0.0,0.0,0.0,Paris
2025-12-24 07:00:00+00:00,3.302,16.29174,0.0,0.0,0.0,Paris
2025-12-24 08:00:00+00:00,2.902,16.075521,0.0,0.0,0.0,Paris
2025-12-24 09:00:00+00:00,3.552,15.856354,21.32491,42.1396,0.0,Paris
2025-12-24 10:00:00+00:00,3.652,19.734436,81.93276,85.5055,45.0,Paris
2025-12-24 11:00:00+00:00,3.502,19.453327,132.83911,106.35843,27.0,Paris
2025-12-24 12:00:00+00:00,3.502,19.174856,97.51432,115.64155,3.0,Paris
2025-12-24 13:00:00+00:00,3.552,20.883102,170.65524,114.8386,21.0,Paris
2025-12-24 14:00:00+00:00,3.552,20.674156,129.66316,103.36153,3.0,Paris
2025-12-24 15:00:00+00:00,3.302,20.674156,68.730385,76.52424,3.0,Paris
2025-12-24 16:00:00+00:00,2.902,20.87379,9.9404125,24.588907,0.0,Paris
2025-12-24 17:00:00+00:00,2.402,19.483284,0.0,0.0,0.0,Paris
2025-12-24 18:00:00+00:00,1.352,23.4,0.0,0.0,0.0,Paris
2025-12-24 19:00:00+00:00,0.652,22.38378,0.0,0.0,0.0,Paris
2025-12-24 20:00:00+00:00,0.402,19.969458,0.0,0.0,0.0,Paris
2025-12-24 21:00:00+00:00,0.0020000003,20.291357,0.0,0.0,100.0,Paris
2025-12-24 22:00:00+00:00,-0.048,20.608229,0.0,0.0,100.0,Paris
2025-12-24 23:00:00+00:00,-0.098000005,20.46941,0.0,0.0,2.0,Paris
2025-12-25 00:00:00+00:00,-0.29799998,21.096123,0.0,0.0,5.0,Paris
2025-12-25 01:00:00+00:00,-0.49800003,18.075441,0.0,0.0,11.0,Paris
2025-12-25 02:00:00+00:00,-0.24800001,20.288164,0.0,0.0,100.0,Paris
2025-12-25 03:00:00+00:00,-0.048,18.218275,0.0,0.0,100.0,Paris
2025-12-25 04:00:00+00:00,0.0020000003,17.555307,0.0,0.0,100.0,Paris
2025-12-25 05:00:00+00:00,0.052,14.84318,0.0,0.0,17.0,Paris
2025-12-25 06:00:00+00:00,-0.448,15.530151,0.0,0.0,2.0,Paris
2025-12-25 07:00:00+00:00,0.45200002,13.896187,0.0,0.0,100.0,Paris
2025-12-25 08:00:00+00:00,0.352,13.0447235,0.0,0.0,3.0,Paris
2025-12-25 09:00:00+00:00,0.602,15.379206,8.7764015,35.976685,100.0,Paris
2025-12-25 10:00:00+00:00,0.602,15.315873,76.09927,84.39455,100.0,Paris
2025-12-25 11:00:00+00:00,1.052,14.33234,137.70435,106.894424,0.0,Paris
2025-12-25 12:00:00+00:00,1.7520001,14.77755,168.20134,114.97768,0.0,Paris
2025-12-25 13:00:00+00:00,2.302,14.77755,163.99565,113.78212,45.0,Paris
2025-12-25 14:00:00+00:00,2.902,11.923557,125.78912,102.60593,34.0,Paris
2025-12-25 15:00:00+00:00,3.2020001,11.753877,62.43524,74.910446,1.0,Paris
2025-12-25 16:00:00+00:00,2.7020001,12.287555,8.358746,24.04866,6.0,Paris
2025-12-25 17:00:00+00:00,2.152,12.538134,0.0,0.0,0.0,Paris
2025-12-25 18:00:00+00:00,1.352,12.031756,0.0,0.0,0.0,Paris
2025-12-25 19:00:00+00:00,0.95199996,11.019764,0.0,0.0,0.0,Paris
2025-12-25 20:00:00+00:00,0.70199996,10.739832,0.0,0.0,0.0,Paris
2025-12-25 21:00:00+00:00,0.552,9.220499,0.0,0.0,0.0,Paris
2025-12-25 22:00:00+00:00,0.102,9.885262,0.0,0.0,0.0,Paris
2025-12-25 23:00:00+00:00,-0.54800004,9.220499,0.0,0.0,0.0,Paris
2025-12-26 00:00:00+00:00,-0.748,10.990322,0.0,0.0,0.0,Paris
2025-12-26 01:00:00+00:00,-0.79800004,10.703569,0.0,0.0,0.0,Paris
2025-12-26 02:00:00+00:00,-0.848,10.948973,0.0,0.0,0.0,Paris
2025-12-26 03:00:00+00:00,-1.0979999,10.97262,0.0,0.0,0.0,Paris
2025-12-26 04:00:00+00:00,-0.898,9.957108,0.0,0.0,0.0,Paris
2025-12-26 05:00:00+00:00,-0.898,10.44,0.0,0.0,0.0,Paris
2025-12-26 06:00:00+00:00,-0.848,8.587338,0.0,0.0,0.0,Paris
2025-12-26 07:00:00+00:00,-0.648,9.686609,0.0,0.0,0.0,Paris
2025-12-26 08:00:00+00:00,-0.648,8.942214,0.0,0.0,0.0,Paris
2025-12-26 09:00:00+00:00,-0.148,7.8954163,18.644466,40.769115,0.0,Paris
2025-12-26 10:00:00+00:00,0.752,8.311245,81.39524,85.27143,0.0,Paris
2025-12-26 11:00:00+00:00,2.052,7.5942073,141.05206,107.404724,0.0,Paris
2025-12-26 12:00:00+00:00,2.902,7.5685663,173.62613,115.72571,0.0,Paris
2025-12-26 13:00:00+00:00,3.502,8.049845,168.65234,114.52667,0.0,Paris
2025-12-26 14:00:00+00:00,3.9520001,8.049845,127.62632,103.083565,0.0,Paris
2025-12-26 15:00:00+00:00,3.802,8.78872,64.514595,75.7246,0.0,Paris
2025-12-26 16:00:00+00:00,3.502,10.514218,10.224119,25.269709,0.0,Paris
2025-12-26 17:00:00+00:00,3.2020001,10.182337,0.0,0.0,100.0,Paris
2025-12-26 18:00:00+00:00,2.402,7.9932966,0.0,0.0,99.0,Paris
2025-12-26 19:00:00+00:00,1.602,7.4128532,0.0,0.0,100.0,Paris
2025-12-26 20:00:00+00:00,1.202,6.2145634,0.0,0.0,86.0,Paris
2025-12-26 21:00:00+00:00,0.902,9.290511,0.0,0.0,13.0,Paris
2025-12-26 22:00:00+00:00,0.852,8.225035,0.0,0.0,100.0,Paris
2025-12-26 23:00:00+00:00,0.602,7.69592,0.0,0.0,1.0,Paris
2025-12-27 00:00:00+00:00,0.252,7.5170207,0.0,0.0,0.0,Paris
2025-12-27 01:00:00+00:00,0.0020000003,9.114471,0.0,0.0,0.0,Paris
2025-12-27 02:00:00+00:00,-0.198,7.0911775,0.0,0.0,0.0,Paris
2025-12-27 03:00:00+00:00,0.0020000003,9.511088,0.0,0.0,0.0,Paris
2025-12-27 04:00:00+00:00,0.102,8.587338,0.0,0.0,0.0,Paris
2025-12-27 05:00:00+00:00,-0.048,7.7879906,0.0,0.0,0.0,Paris
2025-12-27 06:00:00+00:00,0.45200002,9.585739,0.0,0.0,0.0,Paris
2025-12-27 07:00:00+00:00,0.70199996,11.525623,0.0,0.0,0.0,Paris
2025-12-27 08:00:00+00:00,0.70199996,10.086427,0.0,0.0,0.0,Paris
2025-12-27 09:00:00+00:00,0.802,9.220499,19.868763,41.088028,0.0,Paris
2025-12-27 10:00:00+00:00,2.352,8.049845,83.9472,85.8059,0.0,Paris
2025-12-27 11:00:00+00:00,3.652,7.5685663,145.55872,108.299324,0.0,Paris
2025-12-27 12:00:00+00:00,3.552,9.007196,178.01883,116.54136,0.0,Paris
2025-12-27 13:00:00+00:00,4.202,7.8625183,174.41931,115.70417,0.0,Paris
2025-12-27 14:00:00+00:00,4.552,8.891343,133.19687,104.45746,0.0,Paris
2025-12-27 15:00:00+00:00,4.152,6.849467,68.5242,77.11624,0.0,Paris
2025-12-27 16:00:00+00:00,4.052,6.2145634,11.6649,26.336641,0.0,Paris
2025-12-27 17:00:00+00:00,4.102,6.989936,0.0,0.0,0.0,Paris
2025-12-27 18:00:00+00:00,3.002,3.8939953,0.0,0.0,0.0,Paris
2025-12-27 19:00:00+00:00,2.352,5.0142193,0.0,0.0,98.0,Paris
2025-12-27 20:00:00+00:00,2.002,6.1305785,0.0,0.0,26.0,Paris
2025-12-27 21:00:00+00:00,1.702,6.763786,0.0,0.0,0.0,Paris
2025-12-27 22:00:00+00:00,1.1520001,7.42159,0.0,0.0,100.0,Paris
2025-12-27 23:00:00+00:00,0.70199996,8.209263,0.0,0.0,100.0,Paris
2025-12-28 00:00:00+00:00,0.70199996,9.220499,0.0,0.0,100.0,Paris
2025-12-28 01:00:00+00:00,0.45200002,8.089993,0.0,0.0,45.0,Paris
2025-12-28 02:00:00+00:00,0.252,7.69592,0.0,0.0,0.0,Paris
2025-12-28 03:00:00+00:00,0.052,8.707238,0.0,0.0,0.0,Paris
2025-12-28 04:00:00+00:00,0.15200001,8.557102,0.0,0.0,100.0,Paris
2025-12-28 05:00:00+00:00,0.502,8.473393,0.0,0.0,52.0,Paris
2025-12-28 06:00:00+00:00,1.202,9.387651,0.0,0.0,100.0,Paris
2025-12-28 07:00:00+00:00,1.852,11.019764,0.0,0.0,100.0,Paris
2025-12-28 08:00:00+00:00,2.152,8.891343,0.0,0.0,35.0,Paris
2025-12-28 09:00:00+00:00,1.952,11.4862,16.586468,39.740696,99.0,Paris
2025-12-28 10:00:00+00:00,2.352,12.496718,68.02381,83.21076,100.0,Paris
2025-12-28 11:00:00+00:00,3.252,11.246759,126.2454,106.0077,85.0,Paris
2025-12-28 12:00:00+00:00,4.502,9.686609,172.86945,115.710815,28.0,Paris
2025-12-28 13:00:00+00:00,4.702,11.212135,170.53043,114.9634,95.0,Paris
2025-12-28 14:00:00+00:00,4.902,11.709688,129.97833,103.81796,91.0,Paris
2025-12-28 15:00:00+00:00,3.402,11.384198,63.634422,76.21897,13.0,Paris
2025-12-28 16:00:00+00:00,3.402,10.630672,11.119751,26.688892,73.0,Paris
2025-12-28 17:00:00+00:00,3.152,10.630672,0.0,0.0,11.0,Paris
2025-12-28 18:00:00+00:00,2.602,8.707237,0.0,0.0,1.0,Paris
2025-12-28 19:00:00+00:00,2.002,6.9247384,0.0,0.0,0.0,Paris
2025-12-28 20:00:00+00:00,1.602,5.8603754,0.0,0.0,52.0,Paris
2025-12-28 21:00:00+00:00,1.302,5.0528407,0.0,0.0,4.0,Paris
2025-12-28 22:00:00+00:00,1.1520001,4.73506,0.0,0.0,0.0,Paris
2025-12-28 23:00:00+00:00,0.652,5.8603754,0.0,0.0,0.0,Paris
2025-12-29 00:00:00+00:00,0.552,7.628263,0.0,0.0,0.0,Paris
2025-12-29 01:00:00+00:00,0.352,7.42159,0.0,0.0,0.0,Paris
2025-12-29 02:00:00+00:00,0.052,3.9763298,0.0,0.0,0.0,Paris
2025-12-29 03:00:00+00:00,-0.598,4.6938257,0.0,0.0,0.0,Paris
2025-12-29 04:00:00+00:00,-0.898,4.39436,0.0,0.0,0.0,Paris
2025-12-29 05:00:00+00:00,-1.0979999,6.130579,0.0,0.0,0.0,Paris
2025-12-29 06:00:00+00:00,-0.748,6.489992,0.0,0.0,0.0,Paris
2025-12-29 07:00:00+00:00,0.052,6.763786,0.0,0.0,0.0,Paris
2025-12-29 08:00:00+00:00,-0.098000005,6.9899354,0.0,0.77160496,0.0,Paris
2025-12-29 09:00:00+00:00,0.252,6.9899354,22.786793,42.02802,0.0,Paris
2025-12-29 10:00:00+00:00,1.302,6.28713,90.490204,87.75055,0.0,Paris
2025-12-29 11:00:00+00:00,2.502,6.725354,154.4533,110.978806,0.0,Paris
2025-12-29 12:00:00+00:00,3.152,7.8625183,189.55887,119.85471,0.0,Paris
2025-12-29 13:00:00+00:00,3.752,10.028439,185.08871,118.92361,0.0,Paris
2025-12-29 14:00:00+00:00,4.002,9.983106,142.44888,107.55111,0.0,Paris
2025-12-29 15:00:00+00:00,3.652,12.43434,75.187454,79.905136,0.0,Paris
2025-12-29 16:00:00+00:00,3.052,11.966953,13.813358,28.624916,0.0,Paris
2025-12-29 17:00:00+00:00,2.652,12.10157,0.0,0.0,1.0,Paris
2025-12-29 18:00:00+00:00,2.4520001,11.923557,0.0,0.0,1.0,Paris
2025-12-29 19:00:00+00:00,2.502,11.384198,0.0,0.0,0.0,Paris
2025-12-29 20:00:00+00:00,2.602,10.990322,0.0,0.0,0.0,Paris
2025-12-29 21:00:00+00:00,2.052,9.107359,0.0,0.0,0.0,Paris
2025-12-29 22:00:00+00:00,1.602,10.308831,0.0,0.0,6.0,Paris
2025-12-29 23:00:00+00:00,1.2520001,9.605998,0.0,0.0,22.0,Paris
2025-12-30 00:00:00+00:00,1.302,7.172949,0.0,0.0,98.0,Paris
2025-12-30 01:00:00+00:00,1.852,8.287822,0.0,0.0,31.0,Paris
2025-12-30 02:00:00+00:00,1.7520001,10.829958,0.0,0.0,99.0,Paris
2025-12-30 03:00:00+00:00,1.7520001,9.021574,0.0,0.0,100.0,Paris
2025-12-30 04:00:00+00:00,1.702,9.659814,0.0,0.0,100.0,Paris
2025-12-30 05:00:00+00:00,1.802,10.028439,0.0,0.0,24.0,Paris
2025-12-30 06:00:00+00:00,1.9020001,9.9571085,0.0,0.0,0.0,Paris
2025-12-30 07:00:00+00:00,2.102,10.24578,0.0,0.0,19.0,Paris
2025-12-30 08:00:00+00:00,1.952,10.24578,0.0,0.77160496,0.0,Paris
2025-12-30 09:00:00+00:00,2.402,10.464797,20.551414,41.176983,0.0,Paris
2025-12-30 10:00:00+00:00,3.302,10.587918,86.3622,86.47731,0.0,Paris
2025-12-30 11:00:00+00:00,4.052,12.181624,149.84624,109.41301,0.0,Paris
2025-12-30 12:00:00+00:00,4.652,13.53236,184.44139,118.027756,0.0,Paris
2025-12-30 13:00:00+00:00,5.102,14.081477,180.6258,117.21372,0.0,Paris
2025-12-30 14:00:00+00:00,5.302,15.349684,139.11784,106.25253,0.0,Paris
2025-12-30 15:00:00+00:00,5.002,13.979872,73.329926,79.44786,0.0,Paris
2025-12-30 16:00:00+00:00,3.7291248,12.040024,12.013132,28.30323,2.0,Paris
2025-12-30 17:00:00+00:00,2.10625,11.162557,0.0,0.0,5.5,Paris
2025-12-30 18:00:00+00:00,0.508375,11.818836,0.0,0.0,11.25,Paris
2025-12-30 19:00:00+00:00,-0.73950005,11.440979,0.0,0.0,12.0,Paris
2025-12-30 20:00:00+00:00,-1.1395,10.636766,0.0,0.0,3.0,Paris
2025-12-30 21:00:00+00:00,-1.4895,9.983106,0.0,0.0,0.0,Paris
2025-12-30 22:00:00+00:00,-1.7395,9.511088,0.0,0.0,0.0,Paris
2025-12-30 23:00:00+00:00,-1.9395,8.39657,0.0,0.0,0.0,Paris
2025-12-31 00:00:00+00:00,-2.1395,7.5685663,0.0,0.0,0.0,Paris
2025-12-31 01:00:00+00:00,-2.2394998,5.2416787,0.0,0.0,0.0,Paris
2025-12-31 02:00:00+00:00,-2.3895,5.0528407,0.0,0.0,0.0,Paris
2025-12-31 03:00:00+00:00,-2.4394999,4.1046314,0.0,0.0,0.0,Paris
2025-12-31 04:00:00+00:00,-2.7394998,1.8,0.0,0.0,2.0,Paris
2025-12-31 05:00:00+00:00,-3.0895,1.2979984,0.0,0.0,12.0,Paris
2025-12-31 06:00:00+00:00,-3.3895,1.8,0.0,0.0,23.0,Paris
2025-12-31 07:00:00+00:00,-3.4894998,1.609969,0.0,0.0,24.0,Paris
2025-12-31 08:00:00+00:00,-3.5395,1.609969,0.0,0.77160496,49.0,Paris
2025-12-31 09:00:00+00:00,-2.6395,3.396233,7.731987,34.706287,68.0,Paris
2025-12-31 10:00:00+00:00,-1.3395001,0.8049845,31.248825,76.77586,12.0,Paris
2025-12-31 11:00:00+00:00,0.1605,3.7585104,123.77757,106.16069,10.0,Paris
2025-12-31 12:00:00+00:00,1.4605,3.96,157.39436,114.98219,17.0,Paris
2025-12-31 13:00:00+00:00,2.5105002,2.5959969,154.49094,114.027596,36.0,Paris
2025-12-31 14:00:00+00:00,2.9605,2.5959969,106.6412,102.46374,59.0,Paris
2025-12-31 15:00:00+00:00,2.8605,2.8116899,45.94525,74.42512,79.0,Paris
2025-12-31 16:00:00+00:00,1.8605,2.9024127,3.7295876,23.276585,67.0,Paris
2025-12-31 17:00:00+00:00,0.9105,2.7416782,0.0,0.0,80.0,Paris
2025-12-31 18:00:00+00:00,0.4605,3.4152596,0.0,0.0,64.0,Paris
2025-12-31 19:00:00+00:00,-0.23949999,5.3999996,0.0,0.0,95.0,Paris
2025-12-31 20:00:00+00:00,-0.5395,5.315336,0.0,0.0,100.0,Paris
2025-12-31 21:00:00+00:00,-0.5395,4.5820518,0.0,0.0,100.0,Paris
2025-12-31 22:00:00+00:00,-0.73950005,3.8268526,0.0,0.0,100.0,Paris
2025-12-31 23:00:00+00:00,-0.8395,3.6,0.0,0.0,100.0,Paris
2026-01-01 00:00:00+00:00,-0.8395,4.8965297,0.0,0.0,100.0,Paris
2026-01-01 01:00:00+00:00,-0.9395,5.991594,0.0,0.0,100.0,Paris
2026-01-01 02:00:00+00:00,-1.2395,5.991594,0.0,0.0,100.0,Paris
2026-01-01 03:00:00+00:00,-1.5395,6.193674,0.0,0.0,100.0,Paris
2026-01-01 04:00:00+00:00,-1.9395,6.439876,0.0,0.0,100.0,Paris
2026-01-01 05:00:00+00:00,-2.2394998,6.5693827,0.0,0.0,100.0,Paris
2026-01-01 06:00:00+00:00,-2.4894998,7.42159,0.0,0.0,100.0,Paris
2026-01-01 07:00:00+00:00,-2.6894999,8.350138,0.0,0.0,100.0,Paris
2026-01-01 08:00:00+00:00,-2.7895,9.47012,0.0,0.0,100.0,Paris
2026-01-01 09:00:00+00:00,-2.7394998,9.422101,2.1408806,27.180107,100.0,Paris
2026-01-01 10:00:00+00:00,-2.3395,10.464798,17.983261,69.9797,100.0,Paris
2026-01-01 11:00:00+00:00,-1.7395,11.542478,38.241417,99.10427,100.0,Paris
2026-01-01 12:00:00+00:00,-1.0895001,10.799999,44.30529,110.7873,100.0,Paris
2026-01-01 13:00:00+00:00,-0.5395,10.799999,41.700043,108.762924,100.0,Paris
2026-01-01 14:00:00+00:00,-0.23949999,9.114471,18.623238,84.00022,100.0,Paris
2026-01-01 15:00:00+00:00,-0.0895,9.779817,9.254726,57.1033,100.0,Paris
2026-01-01 16:00:00+00:00,-0.23949999,10.823973,0.6610317,17.857487,100.0,Paris
2026-01-01 17:00:00+00:00,-0.48950002,11.304229,0.0,-0.77160496,100.0,Paris
2026-01-01 18:00:00+00:00,-0.68950003,12.864649,0.0,0.0,100.0,Paris
2026-01-01 19:00:00+00:00,,,,,,Paris
2026-01-01 20:00:00+00:00,,,,,,Paris
2026-01-01 21:00:00+00:00,,,,,,Paris
2026-01-01 22:00:00+00:00,,,,,,Paris
2026-01-01 23:00:00+00:00,,,,,,Paris
2026-01-02 00:00:00+00:00,,,,,,Paris
2026-01-02 01:00:00+00:00,,,,,,Paris
2026-01-02 02:00:00+00:00,,,,,,Paris
2026-01-02 03:00:00+00:00,,,,,,Paris
2026-01-02 04:00:00+00:00,,,,,,Paris
2026-01-02 05:00:00+00:00,,,,,,Paris
2026-01-02 06:00:00+00:00,,,,,,Paris
2026-01-02 07:00:00+00:00,,,,,,Paris
2026-01-02 08:00:00+00:00,,,,,,Paris
2026-01-02 09:00:00+00:00,,,,,,Paris
2026-01-02 10:00:00+00:00,,,,,,Paris
2026-01-02 11:00:00+00:00,,,,,,Paris
2026-01-02 12:00:00+00:00,,,,,,Paris
2026-01-02 13:00:00+00:00,,,,,,Paris
2026-01-02 14:00:00+00:00,,,,,,Paris
2026-01-02 15:00:00+00:00,,,,,,Paris
2026-01-02 16:00:00+00:00,,,,,,Paris
2026-01-02 17:00:00+00:00,,,,,,Paris
2026-01-02 18:00:00+00:00,,,,,,Paris
2026-01-02 19:00:00+00:00,,,,,,Paris
2026-01-02 20:00:00+00:00,,,,,,Paris
2026-01-02 21:00:00+00:00,,,,,,Paris
2026-01-02 22:00:00+00:00,,,,,,Paris
2026-01-02 23:00:00+00:00,,,,,,Paris
2026-01-03 00:00:00+00:00,,,,,,Paris
2026-01-03 01:00:00+00:00,,,,,,Paris
2026-01-03 02:00:00+00:00,,,,,,Paris
2026-01-03 03:00:00+00:00,,,,,,Paris
2026-01-03 04:00:00+00:00,,,,,,Paris
2026-01-03 05:00:00+00:00,,,,,,Paris
2026-01-03 06:00:00+00:00,,,,,,Paris
2026-01-03 07:00:00+00:00,,,,,,Paris
2026-01-03 08:00:00+00:00,,,,,,Paris
2026-01-03 09:00:00+00:00,,,,,,Paris
2026-01-03 10:00:00+00:00,,,,,,Paris
2026-01-03 11:00:00+00:00,,,,,,Paris
2026-01-03 12:00:00+00:00,,,,,,Paris
2026-01-03 13:00:00+00:00,,,,,,Paris
2026-01-03 14:00:00+00:00,,,,,,Paris
2026-01-03 15:00:00+00:00,,,,,,Paris
2026-01-03 16:00:00+00:00,,,,,,Paris
2026-01-03 17:00:00+00:00,,,,,,Paris
2026-01-03 18:00:00+00:00,,,,,,Paris
2026-01-03 19:00:00+00:00,,,,,,Paris
2026-01-03 20:00:00+00:00,,,,,,Paris
2026-01-03 21:00:00+00:00,,,,,,Paris
2026-01-03 22:00:00+00:00,,,,,,Paris
2026-01-03 23:00:00+00:00,,,,,,Paris
2025-12-21 00:00:00+00:00,11.9915,10.315115,0.0,0.0,100.0,Lyon
2025-12-21 01:00:00+00:00,11.9415,7.928177,0.0,0.0,100.0,Lyon
2025-12-21 02:00:00+00:00,11.4915,8.587338,0.0,0.0,100.0,Lyon
2025-12-21 03:00:00+00:00,11.2915,7.6367526,0.0,0.0,100.0,Lyon
