date,temperature_2m,wind_speed_10m,cloud_cover,direct_radiation,diffuse_radiation
2024-01-01 00:00:00+00:00,7.3100004,26.87491,35.0,0.0,0.0
2024-01-01 01:00:00+00:00,7.3100004,25.570139,51.0,0.0,0.0
2024-01-01 02:00:00+00:00,7.16,25.7041,24.0,0.0,0.0
2024-01-01 03:00:00+00:00,6.96,25.199997,40.0,0.0,0.0
2024-01-01 04:00:00+00:00,6.8100004,24.774696,47.0,0.0,0.0
2024-01-01 05:00:00+00:00,6.66,23.565569,36.0,0.0,0.0
2024-01-01 06:00:00+00:00,6.41,22.322903,100.0,0.0,0.0
2024-01-01 07:00:00+00:00,6.21,20.696087,96.0,0.0,0.0
2024-01-01 08:00:00+00:00,5.91,19.35314,99.0,0.0,1.0
2024-01-01 09:00:00+00:00,6.66,19.35314,100.0,13.0,34.0
2024-01-01 10:00:00+00:00,7.51,16.375053,100.0,26.0,85.0
2024-01-01 11:00:00+00:00,8.51,18.775303,98.0,81.0,110.0
2024-01-01 12:00:00+00:00,9.26,19.08,64.0,134.0,109.0
2024-01-01 13:00:00+00:00,9.610001,19.386593,73.0,27.0,132.0
2024-01-01 14:00:00+00:00,9.91,19.881649,100.0,72.0,87.0
2024-01-01 15:00:00+00:00,9.610001,17.713316,100.0,34.0,59.0
2024-01-01 16:00:00+00:00,8.71,17.595861,100.0,4.0,22.0
2024-01-01 17:00:00+00:00,8.360001,19.721298,100.0,0.0,0.0
2024-01-01 18:00:00+00:00,8.66,22.450264,100.0,0.0,0.0
2024-01-01 19:00:00+00:00,8.76,24.798223,100.0,0.0,0.0
2024-01-01 20:00:00+00:00,8.76,26.6327,100.0,0.0,0.0
2024-01-01 21:00:00+00:00,8.91,30.500309,100.0,0.0,0.0
2024-01-01 22:00:00+00:00,9.51,34.366333,100.0,0.0,0.0
2024-01-01 23:00:00+00:00,9.96,34.162083,100.0,0.0,0.0
2024-01-02 00:00:00+00:00,10.41,33.857227,100.0,0.0,0.0
2024-01-02 01:00:00+00:00,11.110001,36.376038,100.0,0.0,0.0
2024-01-02 02:00:00+00:00,11.110001,34.802895,100.0,0.0,0.0
2024-01-02 03:00:00+00:00,11.21,36.71294,100.0,0.0,0.0
2024-01-02 04:00:00+00:00,11.01,37.290855,100.0,0.0,0.0
2024-01-02 05:00:00+00:00,10.96,35.538033,100.0,0.0,0.0
2024-01-02 06:00:00+00:00,11.01,35.65636,100.0,0.0,0.0
2024-01-02 07:00:00+00:00,10.91,33.71338,100.0,0.0,0.0
2024-01-02 08:00:00+00:00,10.91,33.847656,100.0,0.0,0.0
2024-01-02 09:00:00+00:00,11.360001,37.44346,100.0,0.0,8.0
2024-01-02 10:00:00+00:00,11.26,32.909985,100.0,0.0,14.0
2024-01-02 11:00:00+00:00,11.66,32.353966,100.0,0.0,36.0
2024-01-02 12:00:00+00:00,11.91,35.377213,100.0,0.0,51.0
2024-01-02 13:00:00+00:00,11.21,41.180286,100.0,0.0,28.0
2024-01-02 14:00:00+00:00,11.41,39.84307,100.0,0.0,24.0
2024-01-02 15:00:00+00:00,11.56,40.68159,100.0,0.0,25.0
2024-01-02 16:00:00+00:00,11.610001,38.808266,100.0,0.0,12.0
2024-01-02 17:00:00+00:00,11.610001,31.569351,59.0,0.0,0.0
2024-01-02 18:00:00+00:00,11.51,29.808346,21.0,0.0,0.0
2024-01-02 19:00:00+00:00,11.41,28.056913,49.0,0.0,0.0
2024-01-02 20:00:00+00:00,10.860001,29.460672,22.0,0.0,0.0
2024-01-02 21:00:00+00:00,10.41,29.257614,16.0,0.0,0.0
2024-01-02 22:00:00+00:00,10.16,28.373846,29.0,0.0,0.0
2024-01-02 23:00:00+00:00,10.06,27.943514,17.0,0.0,0.0
2024-01-03 00:00:00+00:00,9.91,27.609911,12.0,0.0,0.0
2024-01-03 01:00:00+00:00,9.81,27.609911,19.0,0.0,0.0
2024-01-03 02:00:00+00:00,9.66,27.238943,36.0,0.0,0.0
2024-01-03 03:00:00+00:00,9.66,28.79325,41.0,0.0,0.0
2024-01-03 04:00:00+00:00,10.06,30.319178,75.0,0.0,0.0
2024-01-03 05:00:00+00:00,10.21,28.90107,27.0,0.0,0.0
2024-01-03 06:00:00+00:00,9.96,26.932714,17.0,0.0,0.0
2024-01-03 07:00:00+00:00,9.81,26.552288,27.0,0.0,0.0
2024-01-03 08:00:00+00:00,9.71,27.0024,29.0,0.0,1.0
2024-01-03 09:00:00+00:00,10.41,27.748037,42.0,27.0,24.0
2024-01-03 10:00:00+00:00,11.41,32.777794,24.0,90.0,54.0
2024-01-03 11:00:00+00:00,11.860001,30.886656,60.0,121.0,81.0
2024-01-03 12:00:00+00:00,12.01,31.435646,95.0,99.0,83.0
2024-01-03 13:00:00+00:00,10.81,30.953718,100.0,54.0,105.0
2024-01-03 14:00:00+00:00,10.360001,25.41763,100.0,0.0,28.0
2024-01-03 15:00:00+00:00,10.21,27.06472,84.0,11.0,55.0
2024-01-03 16:00:00+00:00,9.66,26.089447,33.0,9.0,19.0
2024-01-03 17:00:00+00:00,9.360001,27.047956,29.0,0.0,0.0
2024-01-03 18:00:00+00:00,9.16,27.553524,40.0,0.0,0.0
2024-01-03 19:00:00+00:00,8.96,25.944988,21.0,0.0,0.0
2024-01-03 20:00:00+00:00,8.860001,25.603062,60.0,0.0,0.0
2024-01-03 21:00:00+00:00,8.96,26.427528,57.0,0.0,0.0
2024-01-03 22:00:00+00:00,8.66,24.535526,54.0,0.0,0.0
2024-01-03 23:00:00+00:00,8.76,25.744402,56.0,0.0,0.0
2024-01-04 00:00:00+00:00,8.96,26.208395,35.0,0.0,0.0
2024-01-04 01:00:00+00:00,8.71,25.582806,11.0,0.0,0.0
2024-01-04 02:00:00+00:00,8.46,24.36325,10.0,0.0,0.0
2024-01-04 03:00:00+00:00,8.16,22.553934,2.0,0.0,0.0
2024-01-04 04:00:00+00:00,7.71,21.413193,5.0,0.0,0.0
2024-01-04 05:00:00+00:00,7.41,20.456745,60.0,0.0,0.0
2024-01-04 06:00:00+00:00,7.3599997,19.694992,92.0,0.0,0.0
2024-01-04 07:00:00+00:00,7.3100004,17.873556,20.0,0.0,0.0
2024-01-04 08:00:00+00:00,6.71,16.548256,3.0,0.0,1.0
2024-01-04 09:00:00+00:00,7.46,16.418526,22.0,32.0,24.0
2024-01-04 10:00:00+00:00,8.71,17.782686,27.0,91.0,57.0
2024-01-04 11:00:00+00:00,10.16,22.89611,76.0,166.0,64.0
2024-01-04 12:00:00+00:00,10.610001,23.023117,100.0,84.0,106.0
2024-01-04 13:00:00+00:00,10.110001,19.9954,100.0,3.0,89.0
2024-01-04 14:00:00+00:00,10.21,18.03237,100.0,0.0,75.0
2024-01-04 15:00:00+00:00,10.46,20.598795,98.0,10.0,68.0
2024-01-04 16:00:00+00:00,10.06,22.33161,100.0,3.0,22.0
2024-01-04 17:00:00+00:00,10.31,24.482647,99.0,0.0,0.0
2024-01-04 18:00:00+00:00,10.26,27.117346,100.0,0.0,0.0
2024-01-04 19:00:00+00:00,10.31,28.312117,100.0,0.0,0.0
2024-01-04 20:00:00+00:00,10.56,28.312117,100.0,0.0,0.0
2024-01-04 21:00:00+00:00,10.51,25.744402,100.0,0.0,0.0
2024-01-04 22:00:00+00:00,10.31,24.640942,66.0,0.0,0.0
2024-01-04 23:00:00+00:00,9.31,23.990698,57.0,0.0,0.0
2024-01-05 00:00:00+00:00,8.91,25.1614,100.0,0.0,0.0
2024-01-05 01:00:00+00:00,9.06,23.78453,16.0,0.0,0.0
2024-01-05 02:00:00+00:00,8.11,22.493519,8.0,0.0,0.0
2024-01-05 03:00:00+00:00,7.3599997,19.770523,10.0,0.0,0.0
2024-01-05 04:00:00+00:00,6.6099997,16.563911,7.0,0.0,0.0
2024-01-05 05:00:00+00:00,5.96,16.800856,1.0,0.0,0.0
2024-01-05 06:00:00+00:00,5.51,15.815435,13.0,0.0,0.0
2024-01-05 07:00:00+00:00,5.0600004,15.530151,2.0,0.0,0.0
2024-01-05 08:00:00+00:00,4.8100004,14.982228,0.0,0.0,1.0
2024-01-05 09:00:00+00:00,5.71,15.459054,1.0,34.0,24.0
2024-01-05 10:00:00+00:00,7.1099997,14.81259,2.0,116.0,45.0
2024-01-05 11:00:00+00:00,8.16,14.81259,4.0,189.0,55.0
2024-01-05 12:00:00+00:00,9.110001,19.134262,33.0,230.0,59.0
2024-01-05 13:00:00+00:00,9.110001,15.137133,91.0,131.0,80.0
2024-01-05 14:00:00+00:00,9.16,14.917212,43.0,144.0,69.0
2024-01-05 15:00:00+00:00,8.66,11.620809,45.0,89.0,46.0
2024-01-05 16:00:00+00:00,7.21,9.83268,32.0,21.0,19.0
2024-01-05 17:00:00+00:00,6.26,10.24578,1.0,0.0,0.0
2024-01-05 18:00:00+00:00,5.6099997,11.252519,2.0,0.0,0.0
2024-01-05 19:00:00+00:00,5.3100004,10.495713,2.0,0.0,0.0
2024-01-05 20:00:00+00:00,4.8100004,9.0,1.0,0.0,0.0
2024-01-05 21:00:00+00:00,4.3599997,9.227524,2.0,0.0,0.0
2024-01-05 22:00:00+00:00,3.96,9.449572,4.0,0.0,0.0
2024-01-05 23:00:00+00:00,3.66,9.793058,1.0,0.0,0.0
2024-01-06 00:00:00+00:00,3.41,10.30883,8.0,0.0,0.0
2024-01-06 01:00:00+00:00,4.01,9.339208,4.0,0.0,0.0
2024-01-06 02:00:00+00:00,3.66,8.891344,11.0,0.0,0.0
2024-01-06 03:00:00+00:00,3.46,9.028754,35.0,0.0,0.0
2024-01-06 04:00:00+00:00,3.51,8.707237,98.0,0.0,0.0
2024-01-06 05:00:00+00:00,3.86,8.587338,100.0,0.0,0.0
2024-01-06 06:00:00+00:00,4.3100004,8.534353,100.0,0.0,0.0
2024-01-06 07:00:00+00:00,3.81,8.854829,100.0,0.0,0.0
2024-01-06 08:00:00+00:00,3.56,10.028439,99.0,0.0,1.0
2024-01-06 09:00:00+00:00,4.66,11.983188,93.0,15.0,33.0
2024-01-06 10:00:00+00:00,6.16,15.349684,94.0,25.0,87.0
2024-01-06 11:00:00+00:00,6.8100004,16.199999,100.0,50.0,116.0
2024-01-06 12:00:00+00:00,7.21,19.576189,100.0,46.0,110.0
2024-01-06 13:00:00+00:00,7.51,22.218153,56.0,93.0,103.0
2024-01-06 14:00:00+00:00,7.26,21.603,75.0,59.0,83.0
2024-01-06 15:00:00+00:00,6.6099997,18.86139,83.0,41.0,53.0
2024-01-06 16:00:00+00:00,6.16,17.10284,100.0,4.0,17.0
2024-01-06 17:00:00+00:00,5.96,18.532135,99.0,0.0,0.0
2024-01-06 18:00:00+00:00,5.76,18.359999,88.0,0.0,0.0
2024-01-06 19:00:00+00:00,5.3100004,16.78156,100.0,0.0,0.0
2024-01-06 20:00:00+00:00,5.41,17.283749,100.0,0.0,0.0
2024-01-06 21:00:00+00:00,5.01,16.563911,100.0,0.0,0.0
2024-01-06 22:00:00+00:00,4.91,15.876775,99.0,0.0,0.0
2024-01-06 23:00:00+00:00,4.46,14.471821,72.0,0.0,0.0
2024-01-07 00:00:00+00:00,3.66,13.556282,30.0,0.0,0.0
2024-01-07 01:00:00+00:00,3.31,15.459054,73.0,0.0,0.0
2024-01-07 02:00:00+00:00,3.06,15.315873,81.0,0.0,0.0
2024-01-07 03:00:00+00:00,2.86,14.707222,100.0,0.0,0.0
2024-01-07 04:00:00+00:00,3.56,15.141414,100.0,0.0,0.0
2024-01-07 05:00:00+00:00,3.21,15.141414,36.0,0.0,0.0
2024-01-07 06:00:00+00:00,2.1599998,13.979872,93.0,0.0,0.0
2024-01-07 07:00:00+00:00,2.46,14.007655,100.0,0.0,0.0
2024-01-07 08:00:00+00:00,3.41,15.596767,100.0,0.0,0.0
2024-01-07 09:00:00+00:00,3.96,17.076298,100.0,0.0,18.0
2024-01-07 10:00:00+00:00,4.26,20.880001,100.0,0.0,54.0
2024-01-07 11:00:00+00:00,3.91,18.998314,100.0,0.0,51.0
2024-01-07 12:00:00+00:00,3.81,18.0036,100.0,6.0,90.0
2024-01-07 13:00:00+00:00,3.36,17.81909,100.0,2.0,84.0
2024-01-07 14:00:00+00:00,3.31,17.414476,100.0,3.0,60.0
2024-01-07 15:00:00+00:00,3.31,17.81909,100.0,0.0,39.0
2024-01-07 16:00:00+00:00,3.06,17.873556,100.0,0.0,16.0
2024-01-07 17:00:00+00:00,2.86,16.676977,100.0,0.0,0.0
2024-01-07 18:00:00+00:00,2.61,16.676977,100.0,0.0,0.0
2024-01-07 19:00:00+00:00,2.36,18.1041,100.0,0.0,0.0
2024-01-07 20:00:00+00:00,1.96,19.930477,100.0,0.0,0.0
2024-01-07 21:00:00+00:00,1.51,20.799152,100.0,0.0,0.0
2024-01-07 22:00:00+00:00,1.01,22.077717,100.0,0.0,0.0
2024-01-07 23:00:00+00:00,-0.09,21.578989,98.0,0.0,0.0
2024-01-08 00:00:00+00:00,-0.94000006,22.17144,81.0,0.0,0.0
2024-01-08 01:00:00+00:00,-0.64,21.67487,94.0,0.0,0.0
2024-01-08 02:00:00+00:00,-0.99,19.483284,55.0,0.0,0.0
2024-01-08 03:00:00+00:00,-2.04,18.681883,7.0,0.0,0.0
2024-01-08 04:00:00+00:00,-2.89,17.58481,0.0,0.0,0.0
2024-01-08 05:00:00+00:00,-3.34,17.917007,9.0,0.0,0.0
2024-01-08 06:00:00+00:00,-3.84,17.58481,57.0,0.0,0.0
2024-01-08 07:00:00+00:00,-3.7900002,18.532133,100.0,0.0,0.0
2024-01-08 08:00:00+00:00,-3.54,20.140705,100.0,0.0,1.0
2024-01-08 09:00:00+00:00,-3.14,21.26744,100.0,6.0,28.0
2024-01-08 10:00:00+00:00,-2.44,20.969807,100.0,25.0,66.0
2024-01-08 11:00:00+00:00,-1.64,19.174856,100.0,22.0,101.0
2024-01-08 12:00:00+00:00,-0.84000003,20.111729,100.0,44.0,110.0
2024-01-08 13:00:00+00:00,-0.44,18.775303,100.0,4.0,92.0
2024-01-08 14:00:00+00:00,-0.44,19.376562,100.0,2.0,74.0
2024-01-08 15:00:00+00:00,-0.78999996,18.668005,100.0,0.0,49.0
2024-01-08 16:00:00+00:00,-0.99,17.884428,100.0,0.0,15.0
2024-01-08 17:00:00+00:00,-1.04,17.10284,100.0,0.0,0.0
2024-01-08 18:00:00+00:00,-1.04,16.08761,100.0,0.0,0.0
2024-01-08 19:00:00+00:00,-1.19,13.849477,100.0,0.0,0.0
2024-01-08 20:00:00+00:00,-1.39,12.768586,100.0,0.0,0.0
2024-01-08 21:00:00+00:00,-1.54,12.768586,100.0,0.0,0.0
2024-01-08 22:00:00+00:00,-1.74,12.224107,100.0,0.0,0.0
2024-01-08 23:00:00+00:00,-1.69,11.720751,100.0,0.0,0.0
2024-01-09 00:00:00+00:00,-1.69,10.805999,100.0,0.0,0.0
2024-01-09 01:00:00+00:00,-1.44,11.966954,100.0,0.0,0.0
2024-01-09 02:00:00+00:00,-1.49,13.513193,100.0,0.0,0.0
2024-01-09 03:00:00+00:00,-1.49,12.218805,100.0,0.0,0.0
2024-01-09 04:00:00+00:00,-1.59,13.392774,100.0,0.0,0.0
2024-01-09 05:00:00+00:00,-1.94,12.7279215,100.0,0.0,0.0
2024-01-09 06:00:00+00:00,-2.29,11.983188,100.0,0.0,0.0
2024-01-09 07:00:00+00:00,-2.14,11.885453,100.0,0.0,0.0
2024-01-09 08:00:00+00:00,-2.19,14.081477,100.0,0.0,0.0
2024-01-09 09:00:00+00:00,-2.14,15.876775,100.0,0.0,16.0
2024-01-09 10:00:00+00:00,-2.14,16.1198,100.0,0.0,59.0
2024-01-09 11:00:00+00:00,-1.74,14.48972,100.0,10.0,117.0
2024-01-09 12:00:00+00:00,-1.39,12.904882,100.0,0.0,140.0
2024-01-09 13:00:00+00:00,-1.54,14.512064,100.0,3.0,133.0
2024-01-09 14:00:00+00:00,-1.49,14.654254,100.0,0.0,105.0
2024-01-09 15:00:00+00:00,-1.49,13.797913,100.0,0.0,62.0
2024-01-09 16:00:00+00:00,-1.69,12.682018,100.0,0.0,17.0
2024-01-09 17:00:00+00:00,-1.94,10.853866,100.0,0.0,0.0
2024-01-09 18:00:00+00:00,-1.99,9.47012,100.0,0.0,0.0
2024-01-09 19:00:00+00:00,-2.39,7.5942073,97.0,0.0,0.0
2024-01-09 20:00:00+00:00,-2.39,7.9932976,99.0,0.0,0.0
2024-01-09 21:00:00+00:00,-2.29,8.557102,88.0,0.0,0.0
2024-01-09 22:00:00+00:00,-3.29,7.8954163,58.0,0.0,0.0
2024-01-09 23:00:00+00:00,-3.74,8.287822,100.0,0.0,0.0
2024-01-10 00:00:00+00:00,-3.89,7.928177,99.0,0.0,0.0
2024-01-10 01:00:00+00:00,-3.24,6.989936,99.0,0.0,0.0
2024-01-10 02:00:00+00:00,-3.39,7.7879906,98.0,0.0,0.0
2024-01-10 03:00:00+00:00,-3.49,8.78872,98.0,0.0,0.0
2024-01-10 04:00:00+00:00,-3.44,7.653705,100.0,0.0,0.0
2024-01-10 05:00:00+00:00,-3.19,7.2,100.0,0.0,0.0
2024-01-10 06:00:00+00:00,-2.89,5.991594,93.0,0.0,0.0
2024-01-10 07:00:00+00:00,-3.04,8.427383,94.0,0.0,0.0
2024-01-10 08:00:00+00:00,-2.89,8.557102,100.0,0.0,1.0
2024-01-10 09:00:00+00:00,-1.94,9.178235,96.0,1.0,31.0
2024-01-10 10:00:00+00:00,-1.04,11.212135,85.0,3.0,75.0
2024-01-10 11:00:00+00:00,-0.44,11.304229,79.0,47.0,113.0
2024-01-10 12:00:00+00:00,0.21,10.948973,57.0,117.0,128.0
2024-01-10 13:00:00+00:00,0.51,8.049845,77.0,37.0,135.0
2024-01-10 14:00:00+00:00,0.86,9.793058,100.0,92.0,111.0
2024-01-10 15:00:00+00:00,0.56,10.144082,100.0,21.0,82.0
2024-01-10 16:00:00+00:00,0.16,8.217153,95.0,5.0,27.0
2024-01-10 17:00:00+00:00,-1.24,5.904439,53.0,0.0,0.0
2024-01-10 18:00:00+00:00,-2.49,7.145796,100.0,0.0,0.0
2024-01-10 19:00:00+00:00,-2.89,10.195057,48.0,0.0,0.0
2024-01-10 20:00:00+00:00,-2.34,11.019764,95.0,0.0,0.0
2024-01-10 21:00:00+00:00,-2.34,10.086427,54.0,0.0,0.0
2024-01-10 22:00:00+00:00,-2.24,11.090103,10.0,0.0,0.0
2024-01-10 23:00:00+00:00,-2.34,9.693296,10.0,0.0,0.0
2024-01-11 00:00:00+00:00,-2.49,10.1887,94.0,0.0,0.0
2024-01-11 01:00:00+00:00,-1.99,9.885262,29.0,0.0,0.0
2024-01-11 02:00:00+00:00,-2.09,10.883676,21.0,0.0,0.0
2024-01-11 03:00:00+00:00,-2.44,10.1887,6.0,0.0,0.0
2024-01-11 04:00:00+00:00,-2.74,9.659814,2.0,0.0,0.0
2024-01-11 05:00:00+00:00,-2.74,11.298495,0.0,0.0,0.0
2024-01-11 06:00:00+00:00,-2.74,10.00256,0.0,0.0,0.0
2024-01-11 07:00:00+00:00,-2.69,10.787993,0.0,0.0,0.0
2024-01-11 08:00:00+00:00,-2.84,10.829959,0.0,0.0,1.0
2024-01-11 09:00:00+00:00,-1.49,12.599999,0.0,38.0,25.0
2024-01-11 10:00:00+00:00,-0.14000002,13.324863,0.0,124.0,47.0
2024-01-11 11:00:00+00:00,0.81,13.493999,0.0,206.0,55.0
2024-01-11 12:00:00+00:00,1.71,15.034041,0.0,252.0,58.0
2024-01-11 13:00:00+00:00,1.41,15.716793,0.0,250.0,58.0
2024-01-11 14:00:00+00:00,1.86,15.379206,0.0,204.0,55.0
2024-01-11 15:00:00+00:00,1.66,14.332341,0.0,126.0,45.0
2024-01-11 16:00:00+00:00,0.41,14.408997,0.0,37.0,24.0
2024-01-11 17:00:00+00:00,-0.59000003,14.759999,0.0,0.0,1.0
2024-01-11 18:00:00+00:00,-1.24,14.587776,0.0,0.0,0.0
2024-01-11 19:00:00+00:00,-1.79,14.241629,0.0,0.0,0.0
2024-01-11 20:00:00+00:00,-2.04,15.379206,2.0,0.0,0.0
2024-01-11 21:00:00+00:00,-2.19,13.779114,0.0,0.0,0.0
2024-01-11 22:00:00+00:00,-2.44,13.207634,5.0,0.0,0.0
2024-01-11 23:00:00+00:00,-2.29,11.841756,40.0,0.0,0.0
2024-01-12 00:00:00+00:00,-1.64,11.966953,76.0,0.0,0.0
2024-01-12 01:00:00+00:00,0.059999987,14.039999,100.0,0.0,0.0
2024-01-12 02:00:00+00:00,0.90999997,13.32,100.0,0.0,0.0
2024-01-12 03:00:00+00:00,1.46,13.207634,100.0,0.0,0.0
2024-01-12 04:00:00+00:00,1.46,13.049689,100.0,0.0,0.0
2024-01-12 05:00:00+00:00,1.71,12.72283,100.0,0.0,0.0
2024-01-12 06:00:00+00:00,1.76,10.966713,100.0,0.0,0.0
2024-01-12 07:00:00+00:00,1.76,11.440979,100.0,0.0,0.0
2024-01-12 08:00:00+00:00,1.96,12.43434,100.0,0.0,1.0
2024-01-12 09:00:00+00:00,2.31,13.891522,95.0,0.0,19.0
2024-01-12 10:00:00+00:00,2.56,15.021105,97.0,5.0,53.0
2024-01-12 11:00:00+00:00,2.76,14.003028,100.0,18.0,84.0
2024-01-12 12:00:00+00:00,2.96,12.496718,96.0,12.0,105.0
2024-01-12 13:00:00+00:00,3.11,12.181624,100.0,7.0,113.0
2024-01-12 14:00:00+00:00,3.26,11.885453,98.0,16.0,104.0
2024-01-12 15:00:00+00:00,3.06,11.808878,100.0,10.0,76.0
2024-01-12 16:00:00+00:00,2.56,11.246759,100.0,3.0,31.0
2024-01-12 17:00:00+00:00,2.01,9.673221,100.0,0.0,1.0
2024-01-12 18:00:00+00:00,1.71,9.504272,100.0,0.0,0.0
2024-01-12 19:00:00+00:00,1.51,9.511088,100.0,0.0,0.0
2024-01-12 20:00:00+00:00,1.26,10.630672,100.0,0.0,0.0
2024-01-12 21:00:00+00:00,1.01,9.983106,100.0,0.0,0.0
2024-01-12 22:00:00+00:00,0.71,8.707237,100.0,0.0,0.0
2024-01-12 23:00:00+00:00,0.45999998,10.1887,100.0,0.0,0.0
2024-01-13 00:00:00+00:00,0.16,9.19939,100.0,0.0,0.0
2024-01-13 01:00:00+00:00,0.059999987,6.830519,100.0,0.0,0.0
2024-01-13 02:00:00+00:00,-0.09,5.95906,100.0,0.0,0.0
2024-01-13 03:00:00+00:00,-0.24000001,5.1919937,100.0,0.0,0.0
2024-01-13 04:00:00+00:00,-0.54,5.315336,100.0,0.0,0.0
2024-01-13 05:00:00+00:00,-0.74,5.154415,100.0,0.0,0.0
2024-01-13 06:00:00+00:00,-0.89,4.6800003,100.0,0.0,0.0
2024-01-13 07:00:00+00:00,-1.04,4.1046314,100.0,0.0,0.0
2024-01-13 08:00:00+00:00,-1.19,3.6179552,100.0,0.0,1.0
2024-01-13 09:00:00+00:00,-1.04,4.3498964,100.0,2.0,24.0
2024-01-13 10:00:00+00:00,-0.89,4.6800003,100.0,7.0,53.0
2024-01-13 11:00:00+00:00,-0.69,3.4152596,100.0,6.0,78.0
2024-01-13 12:00:00+00:00,-0.34000003,3.8773184,100.0,9.0,108.0
2024-01-13 13:00:00+00:00,-0.39,4.379589,100.0,31.0,119.0
2024-01-13 14:00:00+00:00,-0.39,4.0249224,100.0,10.0,97.0
2024-01-13 15:00:00+00:00,-0.29000002,4.73506,100.0,7.0,71.0
2024-01-13 16:00:00+00:00,-0.44,4.1046314,100.0,4.0,31.0
2024-01-13 17:00:00+00:00,-0.59000003,2.4149535,100.0,0.0,1.0
2024-01-13 18:00:00+00:00,-0.89,4.3498964,100.0,0.0,0.0
2024-01-13 19:00:00+00:00,-1.44,5.1919937,100.0,0.0,0.0
2024-01-13 20:00:00+00:00,-1.69,6.4799995,100.0,0.0,0.0
2024-01-13 21:00:00+00:00,-1.59,5.0528407,100.0,0.0,0.0
2024-01-13 22:00:00+00:00,-1.69,2.3051248,100.0,0.0,0.0
2024-01-13 23:00:00+00:00,-1.74,4.1046314,100.0,0.0,0.0
2024-01-14 00:00:00+00:00,-1.99,4.3498964,100.0,0.0,0.0
2024-01-14 01:00:00+00:00,-2.39,6.439876,100.0,0.0,0.0
2024-01-14 02:00:00+00:00,-2.34,6.162207,100.0,0.0,0.0
2024-01-14 03:00:00+00:00,-2.29,6.763786,100.0,0.0,0.0
2024-01-14 04:00:00+00:00,-2.44,4.6938257,100.0,0.0,0.0
2024-01-14 05:00:00+00:00,-2.49,4.1046314,100.0,0.0,0.0
2024-01-14 06:00:00+00:00,-2.59,1.8,100.0,0.0,0.0
2024-01-14 07:00:00+00:00,-2.64,3.6,100.0,0.0,0.0
2024-01-14 08:00:00+00:00,-2.54,3.4152596,100.0,0.0,1.0
2024-01-14 09:00:00+00:00,-2.24,1.1384199,100.0,7.0,24.0
2024-01-14 10:00:00+00:00,-1.8900001,3.6179552,100.0,3.0,61.0
2024-01-14 11:00:00+00:00,-1.44,3.7585104,100.0,9.0,88.0
2024-01-14 12:00:00+00:00,-0.59000003,4.802999,86.0,80.0,102.0
2024-01-14 13:00:00+00:00,-0.39,6.87779,96.0,56.0,141.0
2024-01-14 14:00:00+00:00,0.00999999,6.6185193,98.0,28.0,115.0
2024-01-14 15:00:00+00:00,0.21,6.489992,100.0,23.0,79.0
2024-01-14 16:00:00+00:00,-0.24000001,6.489992,100.0,1.0,31.0
2024-01-14 17:00:00+00:00,-0.49,9.931042,96.0,0.0,1.0
2024-01-14 18:00:00+00:00,-0.74,7.729527,100.0,0.0,0.0
2024-01-14 19:00:00+00:00,-0.69,9.19939,100.0,0.0,0.0
2024-01-14 20:00:00+00:00,-0.54,9.227524,100.0,0.0,0.0
2024-01-14 21:00:00+00:00,0.109999985,10.30883,100.0,0.0,0.0
2024-01-14 22:00:00+00:00,0.21,10.587917,76.0,0.0,0.0
2024-01-14 23:00:00+00:00,-0.29000002,9.9571085,18.0,0.0,0.0
2024-01-15 00:00:00+00:00,-1.19,9.6932955,2.0,0.0,0.0
2024-01-15 01:00:00+00:00,0.61,11.808878,100.0,0.0,0.0
2024-01-15 02:00:00+00:00,0.90999997,10.829958,78.0,0.0,0.0
2024-01-15 03:00:00+00:00,0.81,10.239453,97.0,0.0,0.0
2024-01-15 04:00:00+00:00,1.06,11.609651,100.0,0.0,0.0
2024-01-15 05:00:00+00:00,1.51,14.05845,100.0,0.0,0.0
2024-01-15 06:00:00+00:00,1.81,14.561099,100.0,0.0,0.0
2024-01-15 07:00:00+00:00,1.76,14.044615,100.0,0.0,0.0
2024-01-15 08:00:00+00:00,1.91,13.138765,100.0,0.0,0.0
2024-01-15 09:00:00+00:00,2.41,13.237039,91.0,0.0,19.0
2024-01-15 10:00:00+00:00,3.31,12.538134,65.0,8.0,71.0
2024-01-15 11:00:00+00:00,4.16,14.003028,2.0,160.0,88.0
2024-01-15 12:00:00+00:00,4.6099997,17.429354,50.0,263.0,62.0
2024-01-15 13:00:00+00:00,4.41,17.283749,98.0,186.0,89.0
2024-01-15 14:00:00+00:00,4.46,16.279802,76.0,57.0,104.0
2024-01-15 15:00:00+00:00,4.1099997,12.599998,60.0,52.0,83.0
2024-01-15 16:00:00+00:00,2.31,8.287822,48.0,33.0,34.0
2024-01-15 17:00:00+00:00,0.35999998,7.127636,84.0,0.0,2.0
2024-01-15 18:00:00+00:00,-0.94000006,7.5685663,100.0,0.0,0.0
2024-01-15 19:00:00+00:00,-1.39,6.763786,96.0,0.0,0.0
2024-01-15 20:00:00+00:00,-1.79,6.28713,96.0,0.0,0.0
2024-01-15 21:00:00+00:00,-2.39,6.2145634,95.0,0.0,0.0
2024-01-15 22:00:00+00:00,-3.14,6.924738,100.0,0.0,0.0
2024-01-15 23:00:00+00:00,-3.7900002,7.9932976,91.0,0.0,0.0
