Capacité installée agrégée par filière. 

Type;2015
Gaz;10592.07
Charbon;1806.88
Nucléaire;61370.0
Hydraulique STEP;5054.63
Autre;129.01
Déchets industriels;922.45
Biomasse;744.96
Solaire;5387.21
Fioul;2938.53
Hydraulique lacs;8788.12
Hydraulique fil de l'eau / éclusée;11333.81
Éolien terrestre;10294.41
Marin;243.02

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
