Capacité installée agrégée par filière. 

Type;2017
Gaz;11702.15
Charbon;1806.88
Nucléaire;61370.0
Hydraulique STEP;5056.07
Géothermique;1.85
Autre;133.2
Déchets industriels;936.87
Biomasse;1053.45
Solaire;6771.59
Fioul;2966.5
Hydraulique lacs;8788.12
Hydraulique fil de l'eau / éclusée;11458.47
Éolien terrestre;13455.82
Marin;243.02

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
